arm,batch,metric,comparison,denominator,before_num,after_num,retained,lost,gained,both_failed,conditional_loss_den,conditional_loss_rate,paired_rate_delta,previous_batch,arm_display_label
MEMIT_ORIGINAL,30,NS,AT_WRITE_TO_CHECKPOINT,30000,24653,22196,21356,3297,840,4507,24653,0.1337362592787896,-0.08189999999999997,,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,30,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,20000,15943,14749,14098,1845,651,3406,15943,0.1157247694913128,-0.059699999999999975,20,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,40,RS,AT_WRITE_TO_CHECKPOINT,4000,3999,3896,3895,104,1,0,3999,0.026006501625406353,-0.02575000000000005,,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,40,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,3000,2962,2898,2893,69,5,33,2962,0.023295070898041864,-0.021333333333333315,30,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,40,PS,AT_WRITE_TO_CHECKPOINT,8000,7617,7506,7320,297,186,197,7617,0.038991729027176056,-0.01387499999999997,,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,40,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,6000,5690,5570,5488,202,82,228,5690,0.03550087873462215,-0.020000000000000018,30,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,40,NS,AT_WRITE_TO_CHECKPOINT,40000,31683,27664,26020,5663,1644,6673,31683,0.17873938705299372,-0.10047499999999998,,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,40,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,30000,22196,20858,19267,2929,1591,6213,22196,0.1319607136420977,-0.04459999999999997,30,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,50,RS,AT_WRITE_TO_CHECKPOINT,5000,4999,4679,4678,321,1,0,4999,0.0642128425685137,-0.06400000000000006,,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,50,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,4000,3896,3684,3655,241,29,75,3896,0.061858316221765915,-0.052999999999999936,40,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,50,PS,AT_WRITE_TO_CHECKPOINT,10000,9575,9005,8803,772,202,223,9575,0.08062663185378591,-0.05700000000000005,,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,50,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,8000,7506,7054,6906,600,148,346,7506,0.07993605115907274,-0.056499999999999995,40,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,50,NS,AT_WRITE_TO_CHECKPOINT,50000,38347,32416,29438,8909,2978,8675,38347,0.23232586643022923,-0.11861999999999995,,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,50,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,40000,27664,25840,22972,4692,2868,9468,27664,0.1696067090803933,-0.045599999999999974,40,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,60,RS,AT_WRITE_TO_CHECKPOINT,6000,5999,4511,4511,1488,0,1,5999,0.24804134022337057,-0.248,,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,60,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,5000,4679,3561,3462,1217,99,222,4679,0.2600983116050438,-0.2235999999999999,50,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,60,PS,AT_WRITE_TO_CHECKPOINT,12000,11544,8656,8470,3074,186,270,11544,0.2662855162855163,-0.24066666666666658,,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,60,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,10000,9005,6839,6537,2468,302,693,9005,0.27406996113270404,-0.21660000000000001,50,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,60,NS,AT_WRITE_TO_CHECKPOINT,60000,44334,37773,32186,12148,5587,10079,44334,0.2740109171290657,-0.10934999999999995,,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,60,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,50000,32416,31666,24915,7501,6751,10833,32416,0.23139807502467918,-0.015000000000000013,50,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,70,RS,AT_WRITE_TO_CHECKPOINT,7000,6999,4944,4944,2055,0,1,6999,0.2936133733390484,-0.2935714285714286,,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,70,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,6000,4511,3954,3513,998,441,1048,4511,0.22123697628020395,-0.09283333333333332,60,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,70,PS,AT_WRITE_TO_CHECKPOINT,14000,13506,9673,9491,4015,182,312,13506,0.29727528505849254,-0.2737857142857143,,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,70,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,12000,8656,7754,6664,1992,1090,2254,8656,0.2301293900184843,-0.07516666666666671,60,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,70,NS,AT_WRITE_TO_CHECKPOINT,70000,49862,41283,34304,15558,6979,13159,49862,0.31202117845252897,-0.12255714285714281,,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,70,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,60000,37773,35629,28852,8921,6777,15450,37773,0.2361739867100839,-0.035733333333333395,60,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,80,RS,AT_WRITE_TO_CHECKPOINT,8000,7999,5635,5635,2364,0,1,7999,0.2955369421177647,-0.2955,,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,80,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,7000,4944,4639,4083,861,556,1500,4944,0.1741504854368932,-0.043571428571428594,70,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,80,PS,AT_WRITE_TO_CHECKPOINT,16000,15463,10777,10581,4882,196,341,15463,0.31572139946970185,-0.292875,,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,80,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,14000,9673,8858,7692,1981,1166,3161,9673,0.20479685723146904,-0.058214285714285774,70,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,80,NS,AT_WRITE_TO_CHECKPOINT,80000,54963,43342,35339,19624,8003,17034,54963,0.35704019067372594,-0.14526249999999996,,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,80,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,70000,41283,38197,31307,9976,6890,21827,41283,0.24164910495845748,-0.044085714285714284,70,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,90,RS,AT_WRITE_TO_CHECKPOINT,9000,8999,6444,6444,2555,0,1,8999,0.283920435603956,-0.28388888888888897,,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,90,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,8000,5635,5447,4847,788,600,1765,5635,0.13984028393966283,-0.023499999999999965,80,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,90,PS,AT_WRITE_TO_CHECKPOINT,18000,17383,12186,11956,5427,230,387,17383,0.31220157625266065,-0.2887222222222222,,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,90,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,16000,10777,10282,8894,1883,1388,3835,10777,0.17472394915096967,-0.03093749999999995,80,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,90,NS,AT_WRITE_TO_CHECKPOINT,90000,59930,48285,39014,20916,9271,20799,59930,0.3490071750375438,-0.1293888888888889,,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,90,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,80000,43342,43228,34178,9164,9050,27608,43342,0.21143463614969313,-0.0014250000000000096,80,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,100,RS,AT_WRITE_TO_CHECKPOINT,10000,9999,7183,7183,2816,0,1,9999,0.2816281628162816,-0.28159999999999996,,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,100,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,9000,6444,6184,5546,898,638,1918,6444,0.1393544382371198,-0.028888888888888853,90,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,100,PS,AT_WRITE_TO_CHECKPOINT,20000,19327,13530,13285,6042,245,428,19327,0.3126196512650696,-0.28985000000000005,,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,100,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,18000,12186,11619,10126,2060,1493,4321,12186,0.16904644674216313,-0.031500000000000083,90,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,100,NS,AT_WRITE_TO_CHECKPOINT,100000,64861,53287,42503,22358,10784,24355,64861,0.3447063720880036,-0.11574000000000007,,MEMIT_BLUE (L4+L8)
MEMIT_ORIGINAL,100,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,90000,48285,48198,38353,9932,9845,31870,48285,0.20569535052293672,-0.0009666666666666712,90,MEMIT_BLUE (L4+L8)
AlphaEdit_ORIGINAL,1,RS,AT_WRITE_TO_CHECKPOINT,100,100,100,100,0,0,0,100,0.0,0.0,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,1,PS,AT_WRITE_TO_CHECKPOINT,200,190,190,190,0,0,10,190,0.0,0.0,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,1,NS,AT_WRITE_TO_CHECKPOINT,1000,867,867,867,0,0,133,867,0.0,0.0,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,5,RS,AT_WRITE_TO_CHECKPOINT,500,500,500,500,0,0,0,500,0.0,0.0,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,5,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,100,100,100,100,0,0,0,100,0.0,0.0,1,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,5,PS,AT_WRITE_TO_CHECKPOINT,1000,958,962,957,1,5,37,958,0.0010438413361169101,0.0040000000000000036,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,5,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,200,190,193,190,0,3,7,190,0.0,0.015000000000000013,1,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,5,NS,AT_WRITE_TO_CHECKPOINT,5000,4250,4190,4155,95,35,715,4250,0.02235294117647059,-0.01200000000000001,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,5,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,867,852,839,28,13,120,867,0.03229527104959631,-0.015000000000000013,1,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,10,RS,AT_WRITE_TO_CHECKPOINT,1000,1000,997,997,3,0,0,1000,0.003,-0.0030000000000000027,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,10,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,500,500,498,498,2,0,0,500,0.004,-0.0040000000000000036,5,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,10,PS,AT_WRITE_TO_CHECKPOINT,2000,1936,1939,1928,8,11,53,1936,0.004132231404958678,0.0015000000000000568,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,10,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,962,964,958,4,6,32,962,0.004158004158004158,0.0020000000000000018,5,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,10,NS,AT_WRITE_TO_CHECKPOINT,10000,8340,8057,7927,413,130,1530,8340,0.04952038369304557,-0.028299999999999992,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,10,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,5000,4190,4015,3939,251,76,734,4190,0.05990453460620525,-0.03499999999999992,5,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,20,RS,AT_WRITE_TO_CHECKPOINT,2000,2000,1992,1992,8,0,0,2000,0.004,-0.0040000000000000036,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,20,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,997,995,995,2,0,3,997,0.0020060180541624875,-0.0020000000000000018,10,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,20,PS,AT_WRITE_TO_CHECKPOINT,4000,3887,3886,3860,27,26,87,3887,0.006946231026498585,-0.00024999999999997247,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,20,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,2000,1939,1938,1927,12,11,50,1939,0.006188757091284167,-0.000500000000000056,10,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,20,NS,AT_WRITE_TO_CHECKPOINT,20000,16285,15317,14962,1323,355,3360,16285,0.08124040528093338,-0.0484,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,20,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,10000,8057,7560,7345,712,215,1728,8057,0.0883703611766166,-0.049699999999999966,10,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,30,RS,AT_WRITE_TO_CHECKPOINT,3000,3000,2989,2989,11,0,0,3000,0.0036666666666666666,-0.003666666666666707,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,30,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,2000,1992,1989,1988,4,1,7,1992,0.002008032128514056,-0.0014999999999999458,20,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,30,PS,AT_WRITE_TO_CHECKPOINT,6000,5825,5809,5771,54,38,137,5825,0.009270386266094421,-0.002666666666666706,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,30,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,4000,3886,3871,3853,33,18,96,3886,0.008492022645393721,-0.003750000000000031,20,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,30,NS,AT_WRITE_TO_CHECKPOINT,30000,23817,22066,21375,2442,691,5492,23817,0.10253180501322584,-0.05836666666666668,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,30,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,20000,15317,14649,14164,1153,485,4198,15317,0.07527583730495528,-0.033399999999999985,20,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,40,RS,AT_WRITE_TO_CHECKPOINT,4000,3999,3978,3978,21,0,1,3999,0.005251312828207052,-0.005249999999999977,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,40,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,3000,2989,2979,2978,11,1,10,2989,0.0036801605888256944,-0.0033333333333332993,30,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,40,PS,AT_WRITE_TO_CHECKPOINT,8000,7785,7732,7678,107,54,161,7785,0.013744380218368657,-0.006624999999999992,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,40,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,6000,5809,5771,5742,67,29,162,5809,0.011533826820451024,-0.006333333333333302,30,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,40,NS,AT_WRITE_TO_CHECKPOINT,40000,31132,28720,27558,3574,1162,7706,31132,0.11480149042785558,-0.06030000000000002,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,40,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,30000,22066,21474,20528,1538,946,6988,22066,0.06969999093628207,-0.01973333333333338,30,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,RS,AT_WRITE_TO_CHECKPOINT,5000,4999,4968,4968,31,0,1,4999,0.00620124024804961,-0.006199999999999983,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,4000,3978,3969,3968,10,1,21,3978,0.002513826043237808,-0.0022500000000000853,40,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,PS,AT_WRITE_TO_CHECKPOINT,10000,9736,9643,9586,150,57,207,9736,0.015406737880032868,-0.009299999999999975,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,8000,7732,7698,7668,64,30,238,7732,0.008277289187790998,-0.004249999999999976,40,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,NS,AT_WRITE_TO_CHECKPOINT,50000,38381,35110,33484,4897,1626,9993,38381,0.1275891717255934,-0.06541999999999992,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,50,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,40000,28720,27935,26734,1986,1201,10079,28720,0.06915041782729806,-0.019625000000000004,40,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,RS,AT_WRITE_TO_CHECKPOINT,6000,5999,5956,5956,43,0,1,5999,0.007167861310218369,-0.0071666666666666545,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,5000,4968,4957,4955,13,2,30,4968,0.002616747181964573,-0.0022000000000000908,50,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,PS,AT_WRITE_TO_CHECKPOINT,12000,11689,11572,11486,203,86,225,11689,0.017366755068868166,-0.009749999999999925,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,10000,9643,9628,9566,77,62,295,9643,0.007985066887897957,-0.0015000000000000568,50,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,NS,AT_WRITE_TO_CHECKPOINT,60000,45453,41244,39167,6286,2077,12470,45453,0.13829670208787098,-0.07014999999999993,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,60,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,50000,35110,34243,32619,2491,1624,13266,35110,0.07094844773568784,-0.017340000000000022,50,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,70,RS,AT_WRITE_TO_CHECKPOINT,7000,6999,6945,6945,54,0,1,6999,0.007715387912558937,-0.007714285714285785,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,70,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,6000,5956,5946,5942,14,4,40,5956,0.0023505708529214238,-0.0016666666666667052,60,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,70,PS,AT_WRITE_TO_CHECKPOINT,14000,13648,13478,13380,268,98,254,13648,0.01963657678780774,-0.012142857142857122,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,70,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,12000,11572,11522,11456,116,66,362,11572,0.010024196335983409,-0.004166666666666763,60,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,70,NS,AT_WRITE_TO_CHECKPOINT,70000,52181,47073,44384,7797,2689,15130,52181,0.14942220348402677,-0.07297142857142858,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,70,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,60000,41244,40382,38444,2800,1938,16818,41244,0.06788866259334692,-0.014366666666666639,60,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,80,RS,AT_WRITE_TO_CHECKPOINT,8000,7999,7941,7941,58,0,1,7999,0.007250906363295412,-0.007249999999999979,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,80,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,7000,6945,6941,6928,17,13,42,6945,0.0024478041756659467,-0.0005714285714285561,70,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,80,PS,AT_WRITE_TO_CHECKPOINT,16000,15605,15375,15255,350,120,275,15605,0.02242870874719641,-0.014375000000000027,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,80,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,14000,13478,13420,13338,140,82,440,13478,0.010387297818667459,-0.004142857142857226,70,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,80,NS,AT_WRITE_TO_CHECKPOINT,80000,58812,52563,49374,9438,3189,17999,58812,0.16047745358090185,-0.07811249999999992,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,80,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,70000,47073,45964,43668,3405,2296,20631,47073,0.0723344592441527,-0.01584285714285716,70,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,90,RS,AT_WRITE_TO_CHECKPOINT,9000,8999,8919,8919,80,0,1,8999,0.00888987665296144,-0.008888888888888946,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,90,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,8000,7941,7920,7911,30,9,50,7941,0.0037778617302606727,-0.0026249999999999885,80,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,90,PS,AT_WRITE_TO_CHECKPOINT,18000,17567,17290,17161,406,129,304,17567,0.02311151591051403,-0.015388888888888785,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,90,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,16000,15375,15330,15240,135,90,535,15375,0.00878048780487805,-0.0028124999999999956,80,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,90,NS,AT_WRITE_TO_CHECKPOINT,90000,65325,58275,54369,10956,3906,20769,65325,0.16771526980482204,-0.07833333333333337,,AlphaEdit_BLUE (L4+L8)
AlphaEdit_ORIGINAL,90,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,80000,52563,51812,48954,3609,2858,24579,52563,0.06866046458535471,-0.009387500000000104,80,AlphaEdit_BLUE (L4+L8)
