NS_den,NS_num,NS_rate,NS_strict_den,NS_strict_num,PS_den,PS_num,PS_rate,PS_strict_den,PS_strict_num,RS_den,RS_num,RS_rate,RS_strict_den,RS_strict_num,W_sha256,alias,arm,batch,locality_target_new_all_tokens_correct_count,locality_target_new_correct_token_count,locality_target_new_nll_max,locality_target_new_nll_mean,locality_target_new_nll_median,locality_target_new_nll_p90,locality_target_new_row_count,locality_target_new_strict_teacher_forced_correct_den,locality_target_new_strict_teacher_forced_correct_num,locality_target_new_target_token_denominator,locality_target_true_all_tokens_correct_count,locality_target_true_correct_token_count,locality_target_true_nll_max,locality_target_true_nll_mean,locality_target_true_nll_median,locality_target_true_nll_p90,locality_target_true_row_count,locality_target_true_strict_teacher_forced_correct_den,locality_target_true_strict_teacher_forced_correct_num,locality_target_true_target_token_denominator,rephrase_target_new_all_tokens_correct_count,rephrase_target_new_correct_token_count,rephrase_target_new_nll_max,rephrase_target_new_nll_mean,rephrase_target_new_nll_median,rephrase_target_new_nll_p90,rephrase_target_new_row_count,rephrase_target_new_strict_teacher_forced_correct_den,rephrase_target_new_strict_teacher_forced_correct_num,rephrase_target_new_target_token_denominator,rephrase_target_true_all_tokens_correct_count,rephrase_target_true_correct_token_count,rephrase_target_true_nll_max,rephrase_target_true_nll_mean,rephrase_target_true_nll_median,rephrase_target_true_nll_p90,rephrase_target_true_row_count,rephrase_target_true_strict_teacher_forced_correct_den,rephrase_target_true_strict_teacher_forced_correct_num,rephrase_target_true_target_token_denominator,request_count,rewrite_target_new_all_tokens_correct_count,rewrite_target_new_correct_token_count,rewrite_target_new_nll_max,rewrite_target_new_nll_mean,rewrite_target_new_nll_median,rewrite_target_new_nll_p90,rewrite_target_new_row_count,rewrite_target_new_strict_teacher_forced_correct_den,rewrite_target_new_strict_teacher_forced_correct_num,rewrite_target_new_target_token_denominator,rewrite_target_true_all_tokens_correct_count,rewrite_target_true_correct_token_count,rewrite_target_true_nll_max,rewrite_target_true_nll_mean,rewrite_target_true_nll_median,rewrite_target_true_nll_p90,rewrite_target_true_row_count,rewrite_target_true_strict_teacher_forced_correct_den,rewrite_target_true_strict_teacher_forced_correct_num,rewrite_target_true_target_token_denominator
1000,696,0.696,100,30,200,192,0.96,100,93,100,100,1.0,100,100,04c140f9b73cd9097d7a2d02b03e24fefbf8fc03dce01c2587e750a126a38742,qwen2.5-7b-inst,O_NATIVE,6,22,60,19.633825302124023,9.105838575438188,9.03004789352417,13.549460220336915,1000,100,0,1040,96,116,21.95254898071289,6.748180565990507,6.641242504119873,11.536805057525633,1000,100,0,1020,138,145,11.216249465942383,1.509367035223695,0.3193231374025345,4.441184186935424,200,100,48,208,0,4,25.455965042114258,12.708667174577712,13.239906311035156,17.73267879486084,200,100,0,204,100,100,104,0.16427992284297943,0.01851719147849508,0.008679994847625494,0.04915330000221733,100,100,100,104,0,2,26.369699478149414,15.420594201087951,15.761401653289795,21.58793411254883,100,100,0,102
1000,764,0.764,100,33,200,197,0.985,100,97,100,100,1.0,100,100,fe723527b90423fa24f5c89e38b4b93377fa6d5e47095e8b4b578ecc0ad1a921,qwen2.5-7b-inst,O_NATIVE,7,19,28,26.740928649902344,9.00736612591194,8.872475147247314,13.50403871536255,1000,100,0,1010,139,149,21.443696975708008,5.797758538523689,5.279964923858643,11.169572925567627,1000,100,1,1010,147,149,16.50091552734375,1.4293877452090964,0.2628761976957321,4.983977127075194,200,100,56,202,0,2,22.444190979003906,11.862115868330001,11.553925037384033,17.522805023193357,200,100,0,202,100,98,99,3.3330821990966797,0.08824623640655772,0.019358240067958832,0.1138475485146047,100,100,98,101,0,1,21.59200668334961,13.744162659645081,13.958998680114746,19.244375228881836,100,100,0,101
1000,735,0.735,100,18,200,192,0.96,100,93,100,100,1.0,100,100,652788858f3e3f9a3e5b485b74e60245d63c643c0ca465a31318b6cfc964efaf,qwen2.5-7b-inst,O_NATIVE,8,19,38,24.44270133972168,8.989205308318137,8.942003726959229,13.783631706237792,1000,100,0,1020,95,95,21.901241302490234,6.497966785116121,6.002501487731934,11.752494049072265,1000,100,0,1000,121,125,16.353866577148438,1.9523920014172653,0.8059872686862946,6.020170879364014,200,100,41,204,2,2,24.555652618408203,10.73389997422695,10.306336402893066,16.26332263946533,200,100,0,200,100,93,95,16.875782012939453,0.4383955707636778,0.03442414477467537,0.33917034566402493,100,100,93,102,0,0,22.112295150756836,13.072436261177064,13.43168592453003,18.686436080932623,100,100,0,100
1000,672,0.672,100,19,200,192,0.96,100,93,100,100,1.0,100,100,0ba2163dd0474eeae3bebe507a8897bd63347270f019670c170eef44e6c7d1ec,qwen2.5-7b-inst,O_NATIVE,9,45,45,25.1859130859375,8.542335508281365,8.565119743347168,13.542055320739745,1000,100,0,1000,96,106,22.632041931152344,6.895281068947166,6.469033718109131,12.408861541748049,1000,100,0,1010,138,138,12.382200241088867,1.5662988011527341,0.5925967991352081,4.871132087707519,200,100,52,200,1,3,21.60622215270996,10.474604311585427,9.910025119781494,16.880820083618165,200,100,0,202,100,98,98,2.5972182750701904,0.09604668549087364,0.01736030261963606,0.17484494149684943,100,100,98,100,0,1,22.8166446685791,13.111559238433838,13.513919353485107,18.292427444458013,100,100,0,101
1000,705,0.705,100,24,200,190,0.95,100,91,100,99,0.99,100,99,dc96112ac57d61633298386c7826a5b17fd5bbd7e477a064488d2861fdabcc6c,qwen2.5-7b-inst,O_NATIVE,10,34,44,23.297990798950195,8.882273490350693,8.777169704437256,13.933458709716797,1000,100,1,1010,106,106,21.673364639282227,6.617017525834031,6.256275415420532,11.766823101043702,1000,100,0,1000,114,116,12.913652420043945,2.2478255438886117,0.838542640209198,6.127137041091919,200,100,39,202,1,1,23.18318748474121,10.87010488152504,10.881819248199463,16.907618904113768,200,100,0,200,100,97,98,14.610105514526367,0.3018280628960929,0.02758343517780304,0.28004178106784905,100,100,97,101,0,0,25.844547271728516,13.222669262886047,12.914706707000732,19.044311141967775,100,100,0,100
1000,858,0.858,100,53,200,177,0.885,100,81,100,100,1.0,100,100,9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,llama3-8b-inst,JV_NATIVE,1,9,12,23.862316131591797,10.714540405328268,10.775123119354248,15.733733463287354,1000,100,0,1010,163,192,17.880802154541016,5.3422181169432585,5.047408819198608,10.411035060882568,1000,100,1,1030,120,122,12.823269844055176,2.095719306357205,0.642320305109024,6.231567955017087,200,100,43,202,4,10,18.98365020751953,8.34000469116494,8.098595142364502,13.302131175994871,200,100,0,206,100,100,101,0.04519398510456085,0.002587331631111738,0.0012104928027838469,0.005187384271994234,100,100,100,101,0,3,21.42755126953125,13.846531071662902,13.612408638000488,18.672824668884285,100,100,0,103
1000,860,0.86,100,55,200,182,0.91,100,86,100,100,1.0,100,100,4afed5c0623ea7bf17befbad477f1996dbc2924a562afa31dc0488a234bc2db4,llama3-8b-inst,JV_NATIVE,2,12,32,22.206024169921875,9.923110030800105,9.898584365844727,14.593224048614502,1000,100,0,1020,204,214,17.315279006958008,4.744639534202172,4.362612962722778,9.868621730804445,1000,100,1,1010,123,127,13.228412628173828,2.02914598846226,0.5112764239311218,6.723206853866576,200,100,44,204,4,6,20.865386962890625,8.903644564896823,8.725934982299805,13.786732006072997,200,100,1,202,100,100,102,1.4337832927703857,0.016669892588579385,0.000915465789148584,0.004712001746520418,100,100,100,102,0,1,23.336708068847656,13.663122625350953,13.303573608398438,18.778622817993167,100,100,0,101
1000,808,0.808,100,33,200,184,0.92,100,87,100,100,1.0,100,100,cb5d6a959cfe0b8e530c495fc2c1f56af64cd3ffef9000ebdea5e4a483a3e9ea,llama3-8b-inst,JV_NATIVE,3,19,39,23.535629272460938,8.760969634138048,8.64656925201416,13.817558670043947,1000,100,0,1020,163,193,17.840606689453125,4.993553448393839,4.511600971221924,9.847411251068117,1000,100,1,1030,124,128,13.930893898010254,1.958562424435222,0.44708584249019623,6.581973028182983,200,100,42,204,5,10,25.043113708496094,9.01826199722942,9.026896953582764,13.756693935394287,200,100,0,206,100,100,102,0.008764134719967842,0.0016623918825644068,0.0011522090062499046,0.0037593772634863867,100,100,100,102,0,3,26.452848434448242,13.731649441719055,13.316879272460938,19.28954257965088,100,100,0,103
1000,752,0.752,100,32,200,186,0.93,100,88,100,100,1.0,100,100,72939d22ec3e439e55385a04f61344e2fa062f8b27e174ba2910e8c99c7a2cb0,llama3-8b-inst,JV_NATIVE,4,35,45,23.466007232666016,8.882359809687362,8.801693439483643,13.68107032775879,1000,100,0,1010,183,183,18.534587860107422,5.386272649220424,4.980072975158691,10.926685428619386,1000,100,1,1000,136,138,13.308183670043945,1.5475728854701447,0.18145015090703964,4.838390254974365,200,100,51,202,5,5,22.122568130493164,9.475018396675587,9.193482875823975,15.168367099761962,200,100,1,200,100,100,101,0.018298739567399025,0.00262355095721432,0.001387526746839285,0.005686824582517151,100,100,100,101,0,0,23.863677978515625,13.827780599594115,13.449705600738525,19.05911960601807,100,100,0,100
1000,807,0.807,100,42,200,181,0.905,100,83,100,100,1.0,100,100,b4580ec60ed824cb7093d344c592e50b2008be8e1c39efea09e710dfe1355d00,llama3-8b-inst,JV_NATIVE,5,21,31,20.67148780822754,8.783269182179124,8.484041690826416,13.71455421447754,1000,100,0,1010,216,216,18.135713577270508,4.856930996127892,4.156708240509033,9.950597095489503,1000,100,1,1000,116,118,13.051108360290527,1.8677645580196258,0.6367350518703461,5.490750789642334,200,100,38,202,5,5,25.073945999145508,8.720911617055535,8.398875713348389,13.638794422149656,200,100,1,200,100,100,101,0.02084748074412346,0.0020948301746830113,0.0014230015804059803,0.004319839505478744,100,100,100,101,0,0,25.319169998168945,13.81912642478943,13.137267589569092,18.762282180786134,100,100,0,100
1000,732,0.732,100,29,200,191,0.955,100,91,100,100,1.0,100,100,e2eff7a117312c3776ad015bd3cfa6ae27228bcbc08e894bb9bdb3820380843b,llama3-8b-inst,JV_NATIVE,6,15,54,19.42356300354004,8.905409863553942,8.971995830535889,13.491477012634277,1000,100,0,1040,147,167,16.991559982299805,5.6352490660827605,5.420362234115601,10.704427146911621,1000,100,1,1020,120,127,13.253396987915039,1.8986943253896607,0.5474713146686554,5.39283971786499,200,100,40,208,1,5,19.672513961791992,9.559464091956615,9.40811538696289,14.481994056701659,200,100,0,204,100,100,104,0.018194211646914482,0.0027010938071180134,0.0016164223779924214,0.006372023373842242,100,100,100,104,0,2,21.977460861206055,14.014397349357605,13.610463619232178,19.49031639099121,100,100,0,102
1000,781,0.781,100,34,200,186,0.93,100,89,100,100,1.0,100,100,649f8349e5e02246073198eb79a7fdbc950238a3d3ff855a95df18c4ed4fe1e9,llama3-8b-inst,JV_NATIVE,7,52,62,18.66221809387207,8.335566226599738,8.339401721954346,13.475227069854737,1000,100,0,1010,202,212,16.845348358154297,4.834282972578774,4.121580123901367,10.232495689392088,1000,100,0,1010,132,134,12.87693977355957,1.8239822099333105,0.2712501138448715,5.683235454559325,200,100,48,202,2,4,19.15974998474121,9.046489000320435,8.644703388214111,13.70681972503662,200,100,0,202,100,100,101,0.021593350917100906,0.002527973772957921,0.0013781816815026104,0.0056147367227822546,100,100,100,101,0,1,21.550371170043945,13.882152857780456,13.585913181304932,18.393567085266117,100,100,0,101
1000,728,0.728,100,28,200,188,0.94,100,90,100,100,1.0,100,100,8389f08a39286091e9582eb064dc702d2d639f875ffb9072546d0e9bbf13c0c3,llama3-8b-inst,JV_NATIVE,8,64,84,21.153867721557617,8.230405037717487,8.17211389541626,13.940994548797608,1000,100,0,1020,162,162,19.108938217163086,5.189105650949292,4.659857749938965,10.130070781707765,1000,100,0,1000,134,138,16.29962730407715,1.816402498754469,0.3298339992761612,6.336049270629883,200,100,51,204,2,2,21.862180709838867,9.362922708690167,9.106942176818848,14.517045211791991,200,100,0,200,100,100,102,0.03582087904214859,0.002122750126545725,0.0012099571176804602,0.0037851490546017886,100,100,100,102,0,0,25.13225555419922,14.366930227279664,13.810400485992432,19.518650245666507,100,100,0,100
1000,715,0.715,100,30,200,188,0.94,100,90,100,100,1.0,100,100,cae6f9222d55656c6d3ef863222d4ec1a943d5f55bfbf4841775f5cc124a290b,llama3-8b-inst,JV_NATIVE,9,86,86,22.758708953857422,7.800180465926183,7.805659055709839,13.009817409515382,1000,100,0,1000,154,164,18.57283592224121,5.437329374745023,4.93904447555542,10.482995128631593,1000,100,0,1010,140,140,12.513307571411133,1.5397492338061967,0.21790219843387604,5.096620130538939,200,100,50,200,2,4,24.20233726501465,9.64480837404728,9.868814468383789,15.31925525665283,200,100,1,202,100,100,100,0.031159989535808563,0.002660971104633063,0.001601902418769896,0.005172749888151884,100,100,100,100,0,1,24.035709381103516,14.000048532485962,13.496509552001953,19.654993057250977,100,100,0,101
1000,833,0.833,100,56,200,193,0.965,100,94,100,100,1.0,100,100,f99bf53d133ea23c774753760d9aba1a4305e323982b2e65fa9167558dd8ae83,qwen2.5-7b-inst,JV_NATIVE,1,9,9,20.28611946105957,10.443339104428887,10.481582164764404,15.33496265411377,1000,100,0,1010,130,160,20.0645751953125,5.965968443121761,5.654548406600952,11.023891735076905,1000,100,0,1030,132,134,14.60370922088623,1.87425335185093,0.34432293474674225,5.845702886581421,200,100,50,202,1,6,23.916549682617188,12.080460788607597,11.876691341400146,17.318881225585937,200,100,0,206,100,100,101,0.2635071575641632,0.02001926175536937,0.006960014812648296,0.044028475880622885,100,100,100,101,0,3,31.34124183654785,15.258413689136505,15.259349346160889,20.846953582763675,100,100,0,103
1000,817,0.817,100,48,200,194,0.97,100,94,100,100,1.0,100,100,336071fceacd1b2352d81b4f5b8df2c8de0c1cfcca03282ec4cdaab62e206003,qwen2.5-7b-inst,JV_NATIVE,2,14,34,22.83656120300293,9.787857192575931,9.95069932937622,13.981889629364012,1000,100,0,1020,141,151,18.015277862548828,5.649369695378468,5.176267147064209,10.51477346420288,1000,100,0,1010,142,146,13.241403579711914,1.6872841561265524,0.356190025806427,5.579792881011961,200,100,56,204,0,2,23.90635108947754,11.43202278971672,11.42208480834961,16.72653274536133,200,100,0,202,100,100,102,0.2571967542171478,0.02674876561781275,0.012783507350832224,0.06275214701890945,100,100,100,102,0,1,25.661787033081055,14.387930822372436,14.10254716873169,20.152450561523438,100,100,0,101
