G,KKT_stationarity,V_after,V_before,V_ratio,W_sha256,alias,arm,batch,c,finite_step_dissipation_defect,full_H,g,model_error_normalized,model_error_raw_activation,node,predicted_target_contribution,qN_ref,q_layers,raw_physical_coefficients,response_residual_cosine,state_version
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",1.1102230246251565e-16,0.009874985758685922,0.03585378148786847,0.01974997009020534,649f8349e5e02246073198eb79a7fdbc950238a3d3ff855a95df18c4ed4fe1e9,llama3-8b-inst,JV_NATIVE,7,"[1.6304916919455265e-05, 5.836529258811812e-05, 0.00026585742790382477, 0.0034426897517001454, 0.1336498217249953]",3.18949968545687e-07,"[[12.825802441752895, 7.538861852273675, 4.624457685130393, 2.6477558666384695, 1.5043492482255252], [7.538861852273686, 10.07888505107696, 6.125097861015934, 3.5168675408634593, 1.9997550661305166], [4.624457685130393, 6.125097861015934, 7.805955678515609, 4.613169293275379, 2.560955012479839], [2.6477558666384673, 3.5168675408634593, 4.613169293275379, 5.382398002873347, 2.8142142608647713], [1.5043492482255252, 1.9997550661305166, 2.560955012479839, 2.8142142608647713, 3.583539162695892]]","[0.21205161926289062, 0.28171980880640163, 0.36068764308143497, 0.39646830944498934, 0.5028149124979566]",0.0001269567254604792,0.006466249777658347,2,"[3.4574840347173914e-06, 1.6442659068854328e-05, 9.589148906632308e-05, 0.0013649173858001468, 0.06720112341602101]",1298.5012486105904,"[0.018196659758721898, 0.014793048675115817, 0.013613909491439247, 0.015163832599612093, 0.01616910140789081]","[0.00012087117748450676, 0.0004798724572340618, 0.0022785437365697276, 0.027957182149077074, 1.0510549971796985]","[0.22111430419200162, 0.33138180366214703, 0.4820984574605054, 0.6381725108912684, 0.9919038832755847]",8
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",2.7755575615628914e-17,0.0028379824145450365,0.009874985758685922,0.005675964418935209,649f8349e5e02246073198eb79a7fdbc950238a3d3ff855a95df18c4ed4fe1e9,llama3-8b-inst,JV_NATIVE,7,"[3.4508892017951626e-05, 0.0, 0.00013582688691828743, 0.0023759719505865445, 0.07431589507294872]",-2.1068270743794526e-07,"[[11.144169174037474, 6.45519100657773, 3.921960888288109, 2.216398950863101, 1.2555475291933287], [6.455191006577771, 8.543791302506769, 5.130723487939335, 2.9108828697978404, 1.6460966864723718], [3.921960888288109, 5.130723487939335, 6.525096535076537, 3.8260868945530295, 2.109799260762018], [2.2163989508630655, 2.9108828697978404, 3.8260868945530295, 4.5469358269815965, 2.352304085723428], [1.2555475291933287, 1.6460966864723718, 2.109799260762018, 2.352304085723428, 3.0997091409089177]]","[0.0994939717351215, 0.13013425385965455, 0.1669175043924248, 0.18645074373940485, 0.24370815232639115]",4.359477746962749e-05,0.0022317603363207817,3,"[3.4334267270444393e-06, 0.0, 2.267188499379263e-05, 0.00044300173729082566, 0.018111389476710288]",1298.5012486105904,"[0.005375895760522046, 0.004491237163568769, 0.004186296152647739, 0.004602073166887948, 0.004881878505246072]","[0.0004706581636608409, 0.0, 0.0020992819552399775, 0.03502390367092409, 1.0636242474463844]","[0.2120751012468697, 0.31679846880221213, 0.46497025961055555, 0.6221877709409176, 0.9849775868877185]",13
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",0.0,0.13225692175171597,0.5000000196309662,0.2645138331181077,8389f08a39286091e9582eb064dc702d2d639f875ffb9072546d0e9bbf13c0c3,llama3-8b-inst,JV_NATIVE,8,"[0.0, 0.0, 0.0009832696815732511, 0.010904520506137716, 0.46934374704108855]",-7.992812850354802e-06,"[[15.397583686942943, 9.473349508974833, 5.936323693794062, 3.5712067197683366, 2.005064096702815], [9.473349508974678, 12.80658264395831, 7.855297320326377, 4.6997122757923675, 2.6800176860372282], [5.936323693794062, 7.855297320326377, 9.613428593635343, 5.728744172015719, 3.2889489104801983], [3.571206719768377, 4.6997122757923675, 5.728744172015719, 6.534347764524621, 3.5041218138644665], [2.005064096702815, 2.6800176860372282, 3.2889489104801983, 3.5041218138644665, 4.137517597610967]]","[0.9845134875693232, 1.3161170251928345, 1.6156677336098928, 1.7226149439085048, 2.030297079338491]",0.0016113853218477471,0.08331352300107352,0,"[0.0, 0.0, 0.0015886370979547755, 0.01878428998002956, 0.9529072388233055]",1347.0843456155026,"[0.2392414856092982, 0.18666358157536528, 0.17302217196480854, 0.19432141305404577, 0.20675134779648227]","[0.0, 0.0, 0.002363860090720433, 0.024736955259733726, 1.032207146412954]","[0.2508969460808993, 0.36777133006003465, 0.5210901823401529, 0.6738870020376827, 0.9981358499606081]",0
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",2.220446049250313e-16,0.03504193539262967,0.13225692175171597,0.07008386803363124,8389f08a39286091e9582eb064dc702d2d639f875ffb9072546d0e9bbf13c0c3,llama3-8b-inst,JV_NATIVE,8,"[0.0, 0.0, 0.00038913551062402796, 0.00564193325125209, 0.24498246759648937]",-3.194401640885247e-06,"[[15.067696856180776, 9.14687832183583, 5.628703902208281, 3.3741837735649636, 1.8764235234752153], [9.146878321836029, 12.354650705578303, 7.4209304311686735, 4.406190208575029, 2.447118951286077], [5.628703902208281, 7.4209304311686735, 9.11114240069419, 5.377610162395396, 2.9849926105952047], [3.3741837735649494, 4.406190208575029, 5.377610162395396, 6.316174047413393, 3.3235559644293815], [1.8764235234752153, 2.447118951286077, 2.9849926105952047, 3.3235559644293815, 4.019606519726898]]","[0.48018593258928105, 0.6266670529654037, 0.7651953556899144, 0.852505186141343, 1.0291442182611255]",0.00042180633371677627,0.0218152339141965,1,"[0.0, 0.0, 0.00029776468546352953, 0.004809777356555696, 0.25212229010227055]",1347.0843456155026,"[0.0637160215817244, 0.04985607385030035, 0.04639265473329263, 0.0520953470158321, 0.055691660062343835]","[0.0, 0.0, 0.0018066592616472034, 0.024718862181776623, 1.038101749588711]","[0.24052586924038008, 0.34665496398226203, 0.4929032766574278, 0.6595470500547387, 0.9980683057051506]",3
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",5.551115123125783e-17,0.009302451870118002,0.03504193539262967,0.01860490300977156,8389f08a39286091e9582eb064dc702d2d639f875ffb9072546d0e9bbf13c0c3,llama3-8b-inst,JV_NATIVE,8,"[0.0, 0.0, 0.00016722498555606785, 0.0029107602274989278, 0.1280762758047511]",-6.135363525595905e-07,"[[14.768472408656892, 8.8627324150743, 5.37256478372927, 3.192716522053361, 1.7510213590663488], [8.8627324150742, 11.976402046897094, 7.079933803549397, 4.156802413929335, 2.2566201504806984], [5.37256478372927, 7.079933803549397, 8.729185938596551, 5.093501721106724, 2.749690364388877], [3.192716522053404, 4.156802413929335, 5.093501721106724, 6.111528388972273, 3.1450794773935926], [1.7510213590663488, 2.2566201504806984, 2.749690364388877, 3.1450794773935926, 3.8972692512105045]]","[0.23409873464859923, 0.3019916727143289, 0.36847252420668475, 0.42174209711286703, 0.5215697482704764]",0.00011100404466935536,0.00574263203003246,2,"[0.0, 0.0, 6.161781253827072e-05, 0.0012275901225381237, 0.06680071093090413]",1347.0843456155026,"[0.017015414212097294, 0.013358059356626956, 0.012483125461245666, 0.014010561559671455, 0.015047906948634185]","[0.0, 0.0, 0.0014967163380555655, 0.024591139913834693, 1.044072464509139]","[0.23010297736214147, 0.3296269743809949, 0.47109576182258905, 0.6444110760187418, 0.9979830109534162]",6
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",2.7755575615628914e-17,0.0024749173061675853,0.009302451870118002,0.004949834417995107,8389f08a39286091e9582eb064dc702d2d639f875ffb9072546d0e9bbf13c0c3,llama3-8b-inst,JV_NATIVE,8,"[0.0, 0.0, 8.18557481339112e-05, 0.0015189096162592647, 0.06707230472074993]",-9.68464830925983e-08,"[[14.368248847399425, 8.533828507745772, 5.106553595702441, 3.008519289362501, 1.63333816742478], [8.53382850774584, 11.540658058468743, 6.735086385845162, 3.913890707658701, 2.093490659963112], [5.106553595702441, 6.735086385845162, 8.340128136434155, 4.816565634138581, 2.553071836952357], [3.0085192893625163, 3.913890707658701, 4.816565634138581, 5.868827307921463, 2.968734326056024], [1.63333816742478, 2.093490659963112, 2.553071836952357, 2.968734326056024, 3.7696825684570396]]","[0.11437920811954685, 0.14677593777854564, 0.17924721308402417, 0.20858022613139113, 0.26426675112534365]",2.985132648524481e-05,0.0015451468875460027,3,"[0.0, 0.0, 1.4672414727911394e-05, 0.000316814511232502, 0.017724980059041634]",1347.0843456155026,"[0.004558687759216353, 0.0035921598841718184, 0.003372839836616496, 0.003782067643746472, 0.004080729160889272]","[0.0, 0.0, 0.0014094553511996128, 0.024698312743202923, 1.0499638434526453]","[0.2212235979058448, 0.3167567391473173, 0.45504289401811693, 0.6312243663624793, 0.9978756408613311]",9
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",0.0,0.1327734425565318,0.5000000199206873,0.2655468745333111,cae6f9222d55656c6d3ef863222d4ec1a943d5f55bfbf4841775f5cc124a290b,llama3-8b-inst,JV_NATIVE,9,"[0.0, 0.0002766378767869032, 0.0013549801197343114, 0.010706523263904283, 0.4716123175509448]",3.1102057149984264e-05,"[[14.518328706991033, 9.247547574198828, 5.828773679343074, 3.5063299462947928, 2.08207906915186], [9.247547574198784, 11.664029729707247, 7.4209086198107, 4.657823050804874, 2.7193272214810493], [5.828773679343074, 7.4209086198107, 9.114044066423793, 5.702586847635811, 3.262815547356352], [3.5063299462947883, 4.657823050804874, 5.702586847635811, 6.542167800921258, 3.490784529332595], [2.08207906915186, 2.7193272214810493, 3.262815547356352, 3.490784529332595, 4.085028142592983]]","[1.0292519084126706, 1.3456468638117338, 1.6143766317154054, 1.7264269281216773, 2.0162583062266464]",0.001570531109934386,0.08294286228192703,0,"[0.0, 0.00037225689130983313, 0.0021874482417380144, 0.018484030069365547, 0.9508922525808913]",1476.089020539835,"[0.23491032427410924, 0.18759643391869515, 0.17763592489642735, 0.19394453897166325, 0.20591277793910506]","[0.0, 0.0006387035844650036, 0.003214900398529604, 0.024311384236234194, 1.0393061343068275]","[0.2701241167209981, 0.3940095840825407, 0.5347481512547004, 0.6749744801816248, 0.9975820693144289]",0
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",1.1102230246251565e-16,0.03540262014846674,0.1327734425565318,0.07080523747595549,cae6f9222d55656c6d3ef863222d4ec1a943d5f55bfbf4841775f5cc124a290b,llama3-8b-inst,JV_NATIVE,9,"[0.0, 0.00024133855153327805, 0.0006199802614825778, 0.005624112961033392, 0.24870316053593006]",2.0122845600795136e-06,"[[13.891692792788417, 8.756270235774025, 5.430588969480977, 3.2466477779760474, 1.9089726071449966], [8.756270235774087, 11.075349919943017, 6.923558280926021, 4.300477415013373, 2.4760448667650135], [5.430588969480977, 6.923558280926021, 8.489686716975145, 5.246714163497903, 2.9307485371690234], [3.2466477779760456, 4.300477415013373, 5.246714163497903, 6.13482686037504, 3.2257938426845305], [1.9089726071449966, 2.4760448667650135, 2.9307485371690234, 3.2257938426845305, 3.8952859108241884]]","[0.4983460005793667, 0.6469760669975877, 0.7653908948035744, 0.8416212246774706, 1.0141970335530017]",0.00041476060812356606,0.021941747501936976,1,"[0.0, 0.00015614026688589487, 0.00047452724709670424, 0.004733372837989359, 0.25223400765079623]",1476.089020539835,"[0.06367189139617828, 0.051134396572822385, 0.04860948129728402, 0.05301764011208029, 0.05648639411436036]","[0.0, 0.0010672597578604726, 0.002812013294110427, 0.024425521141305608, 1.046428064023413]","[0.2594673917682407, 0.3772583678925251, 0.509761290491497, 0.659393889668124, 0.9971995186071994]",4
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",5.551115123125783e-17,0.009493282453214156,0.03540262014846674,0.018986564149977497,cae6f9222d55656c6d3ef863222d4ec1a943d5f55bfbf4841775f5cc124a290b,llama3-8b-inst,JV_NATIVE,9,"[0.0, 0.00014674765932585696, 0.0003149528998969142, 0.003074175342333993, 0.13196006504658758]",-8.81166279179113e-08,"[[13.150827878968505, 8.209283269318384, 5.0309706754662376, 2.9912244965972112, 1.7461192746994776], [8.209283269318583, 10.41278266209808, 6.4270643643770295, 3.9556643542676446, 2.252271755636218], [5.0309706754662376, 6.4270643643770295, 7.887081361757804, 4.823154125666097, 2.6429153733258266], [2.9912244965972916, 3.9556643542676446, 4.823154125666097, 5.724433380972526, 2.9574552535808105], [1.7461192746994776, 2.252271755636218, 2.6429153733258266, 2.9574552535808105, 3.6749302065664504]]","[0.24237733850870294, 0.31293728200483545, 0.36704521715050875, 0.41027086798134454, 0.5083946810907678]",0.00011453544905850189,0.006081216566252494,2,"[0.0, 4.592281365000522e-05, 0.00011560195553484532, 0.0012612445860262142, 0.06708779518607687]",1476.089020539835,"[0.017457149687231558, 0.01413276213781602, 0.01349402872380888, 0.014684264873578625, 0.015682997669432878]","[0.0, 0.001234404959774619, 0.0027112826583950826, 0.025368952188843958, 1.0537266936133618]","[0.25117867487569834, 0.36445272669543105, 0.4911664663034545, 0.6444240306034489, 0.9966524759437136]",8
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",2.7755575615628914e-17,0.0025652156001902404,0.009493282453214156,0.005130430995977058,cae6f9222d55656c6d3ef863222d4ec1a943d5f55bfbf4841775f5cc124a290b,llama3-8b-inst,JV_NATIVE,9,"[4.554349904714941e-06, 7.645901321815321e-05, 0.0001706403476841034, 0.0017774423459916006, 0.07060622899782805]",-1.0313848945904536e-07,"[[12.163998381051513, 7.519508871291564, 4.568252222993271, 2.7109837769449534, 1.5828331395047723], [7.5195088712915785, 9.561034862031375, 5.846486991342774, 3.577269372214722, 2.0302324117813737], [4.568252222993271, 5.846486991342774, 7.1895206609024305, 4.36398266762364, 2.3682048545447087], [2.7109837769449596, 3.577269372214722, 4.36398266762364, 5.2398087756741925, 2.6758256416938533], [1.5828331395047723, 2.0302324117813737, 2.3682048545447087, 2.6758256416938533, 3.417522690828562]]","[0.11798681339334581, 0.15147601088990353, 0.17667845024961362, 0.19945169302768925, 0.25368168806226765]",3.3788400773325695e-05,0.001809443469621766,3,"[5.37353232335604e-07, 1.1581706318864255e-05, 3.0148472178882636e-05, 0.00035451388516713256, 0.017911507359880053]",1476.089020539835,"[0.004861968088694189, 0.003979689286064736, 0.0038185087294336636, 0.004139357724410554, 0.0044251422579074965]","[6.5316114518555e-05, 0.001212004146839757, 0.002761435053387775, 0.02762670197313092, 1.0614007703899555]","[0.24551164477908974, 0.3555234154528924, 0.47820092732467606, 0.6323489606044014, 0.995887351188145]",12
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",4.440892098500626e-16,0.13004510213090809,0.49999998881982505,0.26009021007752425,f99bf53d133ea23c774753760d9aba1a4305e323982b2e65fa9167558dd8ae83,qwen2.5-7b-inst,JV_NATIVE,1,"[0.0, 0.0, 0.0, 0.007571169994559868, 0.3689016981466526]",0.0004056370985384694,"[[9.593116809207043, 7.320268142729608, 8.897244595910403, 4.42934258465749, 2.7200033665350944], [7.320268142729753, 7.4534829366238595, 8.743724372755878, 4.343791104429037, 2.6206047763615157], [8.897244595910403, 8.743724372755878, 21.142130959923087, 10.412777490436717, 6.187310631454929], [4.429342584657576, 4.343791104429037, 10.412777490436717, 10.043506755619891, 6.193471073525996], [2.7200033665350944, 2.6206047763615157, 6.187310631454929, 6.193471073525996, 6.8654065619527405]]","[1.0360080443222326, 0.9982695176876761, 2.3576917218382314, 2.3615802104336754, 2.6164421313402575]",0.00291950485935713,4.1770746973606485,0,"[0.0, 0.0, 0.0, 0.01787992522898182, 0.965209945353868]",49895.00364736392,"[0.26587749569170055, 0.34016302588593444, 0.09217515965344113, 0.14265020696424524, 0.15913411180467868]","[0.0, 0.0, 0.0, 0.020045956999054024, 0.9247599485669014]","[0.3344900982969318, 0.3656521944226368, 0.5127582352566213, 0.7451779880347223, 0.9985688360928104]",0
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",2.220446049250313e-16,0.03374188985128741,0.13004510213090809,0.06748378121153578,f99bf53d133ea23c774753760d9aba1a4305e323982b2e65fa9167558dd8ae83,qwen2.5-7b-inst,JV_NATIVE,1,"[0.0, 9.14816819306552e-05, 0.0, 0.0035194547415774713, 0.18851822847941724]",4.028478901870608e-05,"[[9.79412068496809, 7.482684656986417, 8.764835681820834, 4.0477470233715005, 2.4315451776416954], [7.4826846569864465, 7.6967667667410105, 8.676564012723851, 3.973657751787347, 2.278238117913103], [8.764835681820834, 8.676564012723851, 20.870153295198207, 9.318896341925576, 5.0983840721409965], [4.047747023371547, 3.973657751787347, 9.318896341925576, 9.112072109011912, 5.323449656331417], [2.4315451776416954, 2.278238117913103, 5.0983840721409965, 5.323449656331417, 6.89149540634628]]","[0.4728315765812392, 0.4441877839966364, 0.9939186864336859, 1.036352286369327, 1.336968385615774]",0.0006803282310723028,0.9581583642753665,1,"[0.0, 4.063504557306287e-05, 0.0, 0.0036473949682071815, 0.25204291158927206]",49895.00364736392,"[0.0693253704559585, 0.08724108200868767, 0.02356378263571118, 0.03660087179147305, 0.040864018259521004]","[0.0, 0.0003097231154181572, 0.0, 0.018396265542333017, 0.9325729520031495]","[0.2962523120373495, 0.3139427436306522, 0.4266050953674128, 0.6731887320187787, 0.9986249318934174]",2
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",5.551115123125783e-17,0.00874439893683427,0.03374188985128741,0.01748879826472419,f99bf53d133ea23c774753760d9aba1a4305e323982b2e65fa9167558dd8ae83,qwen2.5-7b-inst,JV_NATIVE,1,"[0.0, 9.896502508089863e-05, 0.0, 0.0015650104527155442, 0.09605338365605826]",3.9833869163556634e-06,"[[10.265325942290378, 7.893419292677887, 9.148578924459501, 4.0165377460433245, 2.267570437963592], [7.893419292677804, 8.211356658774116, 9.170473255674832, 3.9990448605505864, 2.1140668686644553], [9.148578924459501, 9.170473255674832, 22.115459225173975, 9.30496796073529, 4.538497209387949], [4.016537746043292, 3.9990448605505864, 9.30496796073529, 9.117006548888114, 4.856496826417699], [2.267570437963592, 2.1140668686644553, 4.538497209387949, 4.856496826417699, 6.9276404895096695]]","[0.22444943348527047, 0.21014435663822054, 0.4512092625435408, 0.48130343005901016, 0.6828383351133249]",0.00015455550022754958,0.21516289517871712,2,"[0.0, 2.0796941525310802e-05, 0.0, 0.0007532448989701957, 0.06558893257770428]",49895.00364736392,"[0.01800489229879241, 0.022332879321657666, 0.006011652971914393, 0.009375759627207273, 0.010460072118199484]","[0.0, 0.0006622308057737989, 0.0, 0.0161627036597143, 0.9391724165156723]","[0.2696698802466622, 0.282299802378557, 0.3693433856698986, 0.6136109821685775, 0.9986780954148784]",5
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",5.551115123125783e-17,0.0022645718779418676,0.00874439893683427,0.004529143857156977,f99bf53d133ea23c774753760d9aba1a4305e323982b2e65fa9167558dd8ae83,qwen2.5-7b-inst,JV_NATIVE,1,"[0.0, 6.533158527226779e-05, 1.107597255287085e-06, 0.0007322686777664449, 0.04882737709488441]",4.5196085994960236e-07,"[[10.571944911301385, 8.18059824935215, 9.433626052044668, 4.019831897551057, 2.1746104642517725], [8.180598249351998, 8.590074256979586, 9.552496083218855, 4.055065923506019, 2.0420746500686744], [9.433626052044668, 9.552496083218855, 23.13945150882675, 9.427229529020378, 4.265011054229852], [4.019831897551121, 4.055065923506019, 9.427229529020378, 9.242392243496363, 4.603975852631145], [2.1746104642517725, 2.0420746500686744, 4.265011054229852, 4.603975852631145, 6.968913383251412]]","[0.10938861772355007, 0.10325686340265393, 0.2158023876260774, 0.231916571766201, 0.3486659826138374]",3.717850627179549e-05,0.0512972106048913,3,"[0.0, 6.745934576337392e-06, 2.390221322190429e-07, 0.00016982524135936283, 0.01702444541324425]",49895.00364736392,"[0.0046623425068910845, 0.00571049135362922, 0.0015318467604570805, 0.0023988193600654297, 0.0026737765950920808]","[0.0, 0.0008645427184562569, 2.829920333307584e-05, 0.014951049704952016, 0.9442800988672289]","[0.25439859563078465, 0.266403845935012, 0.33923428332439054, 0.5768456280399353, 0.9987276307145557]",8
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",4.440892098500626e-16,0.1337338615760047,0.5000000414963941,0.26746770095411915,336071fceacd1b2352d81b4f5b8df2c8de0c1cfcca03282ec4cdaab62e206003,qwen2.5-7b-inst,JV_NATIVE,2,"[0.0008258351193106972, 0.0, 0.0, 0.005684156964209958, 0.35732413924188133]",0.0003042195027352923,"[[9.855305723036066, 7.1178286398658495, 7.997931963364727, 4.621047505013538, 2.8088233365821633], [7.117828639865855, 6.971602346051209, 7.587449826131304, 4.314596209428824, 2.6072113583968455], [7.997931963364727, 7.587449826131304, 18.200737162253343, 10.377948328365322, 6.0445814334852175], [4.621047505013603, 4.314596209428824, 10.377948328365322, 11.251537635298964, 6.447857311220703], [2.8088233365821633, 2.6072113583968455, 6.0445814334852175, 6.447857311220703, 7.301260821224481]]","[1.0381485814738562, 0.9588923448780592, 2.2239567904987068, 2.3723152087082284, 2.683619410243794]",0.0023458637165334286,3.1176603748377105,0,"[0.0008573395576436931, 0.0, 0.0, 0.013484612014880076, 0.9589219958181688]",57202.71498067471,"[0.2517221231248964, 0.35648194672472794, 0.10312343903027732, 0.14075089827381285, 0.14792159284628548]","[0.0016460107021251868, 0.0, 0.0, 0.0151509712667314, 0.9290660040015825]","[0.330692576843515, 0.363164617900962, 0.5212929337415121, 0.7072393827879427, 0.9931663005072136]",0
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",0.0,0.03866380055833842,0.1337338615760047,0.07732759469904416,336071fceacd1b2352d81b4f5b8df2c8de0c1cfcca03282ec4cdaab62e206003,qwen2.5-7b-inst,JV_NATIVE,2,"[0.001655256542335684, 0.0, 0.0, 0.002616724893553135, 0.19608495683405375]",3.476668180672077e-05,"[[9.485225849472014, 6.878738702750788, 6.942031070309612, 3.733585527981053, 2.318545810285775], [6.878738702750935, 6.825995401780278, 6.68746521874597, 3.5388593417637577, 2.188944113112125], [6.942031070309612, 6.68746521874597, 14.913958696441286, 7.759016300487606, 4.452998437406932], [3.7335855279810315, 3.5388593417637577, 7.759016300487606, 8.393177494643576, 4.657060891242783], [2.318545810285775, 2.188944113112125, 4.452998437406932, 4.657060891242783, 6.296213717005724]]","[0.48026772911804383, 0.44333144673474145, 0.9010912698037706, 0.9415839346800605, 1.2702253258865381]",0.0006591855041562049,0.8594187787639929,1,"[0.0007949663006953442, 0.0, 0.0, 0.0024638661212470236, 0.24907207819598368]",57202.71498067471,"[0.06987626588812852, 0.09732683546037306, 0.032150036280567215, 0.04507601239981589, 0.04412159517137503]","[0.00626181840456222, 0.0, 0.0, 0.012324954399627523, 0.9335093542306905]","[0.3015253827225925, 0.32810273609654333, 0.4511662701440067, 0.628434683488603, 0.978825661449782]",3
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",0.0,0.014030503144822834,0.03866380055833842,0.02806100396078471,336071fceacd1b2352d81b4f5b8df2c8de0c1cfcca03282ec4cdaab62e206003,qwen2.5-7b-inst,JV_NATIVE,2,"[0.003187226236582387, 0.0, 0.0, 0.0015317467258319645, 0.12215110017991583]",1.2332994933970595e-05,"[[7.60980584930241, 5.705230580262677, 4.685423591153331, 2.349369499127239, 1.4582376201596765], [5.705230580262712, 5.947600074157227, 4.764263202717869, 2.3528879467368076, 1.465719668219142], [4.685423591153331, 4.764263202717869, 9.100934924960399, 4.372972955262719, 2.478433209684306], [2.3493694991272767, 2.3528879467368076, 4.372972955262719, 4.758592938643816, 2.5673125243229564], [1.4582376201596765, 1.465719668219142, 2.478433209684306, 2.5673125243229564, 4.123278537602368]]","[0.2062968641461573, 0.18894719620611264, 0.3183287339491106, 0.3285301552846889, 0.5244583254898187]",0.0003740763524664202,0.4747527026252675,2,"[0.0006575147779313049, 0.0, 0.0, 0.0005032249896943891, 0.06406316145709776]",57202.71498067471,"[0.023462800660426733, 0.030125731262660792, 0.014144476676489022, 0.020534611791495287, 0.01739721276699066]","[0.020807646754081543, 0.0, 0.0, 0.010689163308146623, 0.9260992776239011]","[0.26892957736122997, 0.2786135948923655, 0.37945962108282383, 0.5415875749851216, 0.9288003673248078]",6
