L2_work,L4_7_batch_net_energy,L4_7_signed_progress,L8_batch_net_energy,L8_energy_share,L8_native_work_share,NS_den,NS_num,NS_rate,PS_den,PS_num,PS_rate,RS_den,RS_num,RS_rate,W0_net_squared,alias,arm,barrier_end_minus_entry,barrier_positive_increment_count,batch,effective_layers,entropy,factor_net_frobenius_squared,factor_net_native_raw,final_V_ratio,finite_defect_positive_count,history_raw_work_ratio,history_work,materialization_discrepancy_normalized,materialized_minus_factor_net_squared,materialized_net_native_raw,max_abs_KKT_stationarity,max_abs_continuous_dissipation_residual,max_layer,max_over_min_active_scale,maximum_active_scale,minimum_active_scale,minimum_scale_case_ids,node0_response_Gram_diagonal_max,normalized_native_work,provenance,raw_native_work,signed_predicted_progress,total_batch_net_energy,total_batch_net_norm
NOT_RECORDED,2503.761631905184,NOT_RECORDED,727.8682010157274,0.2252325416732037,NOT_RECORDED,1000,735,0.735,200,192,0.96,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,NOT_RECORDED,NOT_RECORDED,8,4.80709604409292,1.5700931687606794,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,3238.477914266052,NOT_RECORDED,NOT_RECORDED,5,4.096851917746043,198.2581329345703,48.392799377441406,[838],NOT_RECORDED,NOT_RECORDED,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,3231.629832920911,56.84742591288467
NOT_RECORDED,2647.2457123559243,NOT_RECORDED,404.05133684552607,0.13241953514531454,NOT_RECORDED,1000,672,0.672,200,192,0.96,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,NOT_RECORDED,NOT_RECORDED,9,4.7169762080035005,1.5511679604063218,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,3058.782251389604,NOT_RECORDED,NOT_RECORDED,5,5.592861327967378,272.2981262207031,48.686729431152344,[15791],NOT_RECORDED,NOT_RECORDED,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,3051.2970492014506,55.23854676945666
NOT_RECORDED,3939.548038780084,NOT_RECORDED,1531.312441823842,0.27990339860664865,NOT_RECORDED,1000,705,0.705,200,190,0.95,100,99,0.99,NOT_RECORDED,qwen2.5-7b-inst,O_NATIVE,NOT_RECORDED,NOT_RECORDED,10,4.77246418944947,1.5628627730693354,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,NOT_RECORDED,9085.858126171197,NOT_RECORDED,NOT_RECORDED,8,20.43343576233481,611.6324462890625,29.93292236328125,[13097],NOT_RECORDED,NOT_RECORDED,SH2_PUBLICATION_SH1_RECOMPUTED,NOT_RECORDED,NOT_RECORDED,5470.860480603926,73.96526536560202
4573.143217109367,2.232076961763791,0.011259403640662746,6131.932394025405,0.9996361237178558,0.9996033123155253,1000,833,0.833,200,193,0.965,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,JV_NATIVE,-0.48856988355615516,0,1,1.0032516956303128,0.0032464203008271087,NOT_RECORDED,NOT_RECORDED,0.004529143857156977,4,0.0,0.0,9.16045567442379e-07,NOT_RECORDED,6134.164470987169,4.440892098500626e-16,2.42861286636753e-17,8,3.1157786473125224,189.70880126953125,60.88648223876953,[21482],21.142130959923087,0.09165533385728045,SH2_PUBLICATION_SH1_RECOMPUTED,4573.143217109367,0.661192521107707,6134.164470987169,78.32090698521799
5417.517335866631,3.990292048973928,0.00975255105888596,7717.860723996812,0.999483246692965,0.9993913849930919,1000,817,0.817,200,194,0.97,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,JV_NATIVE,-0.48294772269522535,0,2,1.0047877880231046,0.004776363018514911,NOT_RECORDED,NOT_RECORDED,0.015161239926690833,4,0.00010173261466844981,0.5511942780244604,1.501190033529e-06,NOT_RECORDED,7722.630812708068,4.440892098500626e-16,3.9898639947466563e-17,8,6.585315023655138,197.11972045898438,29.933225631713867,[4774],18.200737162253343,0.09471698208686576,SH2_PUBLICATION_SH1_RECOMPUTED,5418.068530144655,0.6538908243758051,7721.851016045786,87.87406338644973
7629.355335577759,2.7364670840006506,0.0057805345028861315,11949.556475543779,0.999771050868889,0.9997371895899199,1000,761,0.761,200,188,0.94,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,JV_NATIVE,-0.48470796006744993,0,3,1.0022833655381986,0.002280762620630019,NOT_RECORDED,NOT_RECORDED,0.021167180125855257,4,0.0005944520734351298,4.537983712034403,1.2349776426250193e-06,NOT_RECORDED,11960.116711642033,8.881784197001252e-16,7.28583859910259e-17,8,4.1279856504263615,193.38568115234375,46.847469329833984,[5487],49.699791254992746,0.04708512913908462,SH2_PUBLICATION_SH1_RECOMPUTED,7633.893319289793,0.6511840954759663,11952.292942627779,109.3265427178038
4248.492360587236,0.417536497561795,0.005456966994417905,5675.8574012854715,0.9999264418122557,0.999919587520342,1000,762,0.762,200,196,0.98,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,JV_NATIVE,-0.4884281689981841,0,4,1.0007789153919124,0.0007786121947516566,NOT_RECORDED,NOT_RECORDED,0.0045213469320964615,4,0.0003875863657423219,1.6472961834650754,1.3761656252158837e-06,NOT_RECORDED,5678.391932203489,4.440892098500626e-16,8.847089727481716e-17,8,3.7561049212858224,186.40953063964844,49.628414154052734,[19953],26.638214909439768,0.09311119853797874,SH2_PUBLICATION_SH1_RECOMPUTED,4250.139656770702,0.6606226372993457,5676.274937783033,75.3410574506559
3975.4726368186034,0.3683518822333128,0.005403405639537788,5324.35087938811,0.9999308222901087,0.9999232917209075,1000,802,0.802,200,197,0.985,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,JV_NATIVE,-0.4879420119088273,0,5,1.0007355658631678,0.0007352954671862187,NOT_RECORDED,NOT_RECORDED,0.004515636658061838,4,0.0004980203095198828,1.9808526179101105,1.5691398878750567e-06,NOT_RECORDED,5327.3275175018025,4.440892098500626e-16,1.8214596497756474e-17,8,3.946056422576878,184.15805053710938,46.66888427734375,[15166],30.399060381360346,0.0980016431588464,SH2_PUBLICATION_SH1_RECOMPUTED,3977.453489436514,0.6604688602304536,5324.719231270344,72.97067377563636
4579.389533859838,0.2626031067410584,0.004332356599766231,6104.56543676119,0.9999569843564755,0.9999523498885449,1000,713,0.713,200,193,0.965,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,JV_NATIVE,-0.48914470838904306,0,6,1.0004789889043129,0.0004788742257459335,NOT_RECORDED,NOT_RECORDED,0.004482142710306667,4,0.0008023781277719338,3.6773526278335233,1.6021630071942925e-06,NOT_RECORDED,6109.617480307219,4.440892098500626e-16,4.5102810375396984e-17,8,3.835449386816721,185.5873565673828,48.38738250732422,[1656],32.703881436728125,0.0861429837182074,SH2_PUBLICATION_SH1_RECOMPUTED,4583.066886487671,0.6609336790990936,6104.828039867931,78.13339900367788
6370.063335563097,3.6635563930894475,0.00622490596308693,9314.535422134879,0.9996068385745431,0.9995518424342218,1000,783,0.783,200,188,0.94,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,JV_NATIVE,-0.4793931146584559,0,7,1.0035566434730359,0.003550333573587974,NOT_RECORDED,NOT_RECORDED,0.016277573277916273,1,0.45681342223823035,5357.147159606529,1.4939508110845758e-06,NOT_RECORDED,18616.623431844066,4.440892098500626e-16,1.231653667943533e-16,8,3.4656595710430933,205.81149291992188,59.38595199584961,[4579],20.704014402228424,0.12468105341542987,SH2_PUBLICATION_SH1_RECOMPUTED,11727.210495169627,0.6516147780821768,9318.198978527967,96.53081880170689
5615.939854300958,0.9597583003399814,0.004536683455150524,8184.3837145652,0.9998827467285251,0.9998936790618981,1000,767,0.767,200,198,0.99,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,JV_NATIVE,-0.48160551879098834,0,8,1.0011923030674013,0.001191592838581555,NOT_RECORDED,NOT_RECORDED,0.01523388780225876,4,0.0007468455153862132,4.197374285024542,1.5975815605477796e-06,NOT_RECORDED,8191.389762949729,4.440892098500626e-16,3.3133218391157016e-16,8,4.125206695283938,192.48426818847656,46.66051483154297,[1201],34.47061027622071,0.10777581194404258,SH2_PUBLICATION_SH1_RECOMPUTED,5620.1372285859825,0.6529680915054855,8185.343472865539,90.47288805418748
4663.709022879698,0.15973022343107682,0.0032600322970608004,6272.804605862975,0.9999745367238082,0.9999723774020444,1000,734,0.734,200,192,0.96,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,JV_NATIVE,-0.4885516161014362,0,9,1.0002966881082118,0.0002966441049983297,NOT_RECORDED,NOT_RECORDED,0.004511516732123359,4,0.0012972892462266758,6.05803859122978,1.5905239796223737e-06,NOT_RECORDED,6280.867880483233,4.440892098500626e-16,1.9081958235744878e-17,8,3.7819078283525336,187.3695526123047,49.54365921020508,[2562],34.0364929066624,0.09192653422910818,SH2_PUBLICATION_SH1_RECOMPUTED,4669.767061470929,0.6606773816373777,6272.964336086407,79.20204754983551
12651.102971949007,21.282412663610003,0.008219613427871128,17131.370719832117,0.9987592349417191,0.9962570701245581,1000,750,0.75,200,189,0.945,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,JV_NATIVE,-0.46930985428515626,0,10,1.0104473896018769,0.010393192777206696,NOT_RECORDED,NOT_RECORDED,0.021031095200091464,2,0.6978855338062376,29224.09463555374,1.923607253732453e-06,NOT_RECORDED,66118.82350253945,2.220446049250313e-16,1.734723475976807e-17,8,7.286897485885524,351.4131774902344,48.22534942626953,[21886],22.636736892537055,0.2017456777628782,SH2_PUBLICATION_SH1_RECOMPUTED,41875.19760750275,0.6458497376647515,17152.65313249573,130.9681378522873
4719.070148450613,0.0,0.0,6307.6097449176195,1.0,1.0,1000,833,0.833,200,193,0.965,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,L8_ONLY_NATIVE,-0.48828628259419393,0,1,1.0,0.0,6307.609672080177,6307.609672080177,0.004510121151620513,3,0.0,0.0,1.1767481349926155e-06,7.283744253072655e-05,6307.6097449176195,2.220446049250313e-16,9.52363188311267e-16,8,3.11577003163636,189.708740234375,60.88663101196289,[21482],6.8655031675684235,0.0945865543350951,LOCAL_COMPLETED_L8_RAW,4719.070148450613,0.6605070262671974,6307.6097449176195,79.4204617521053
5859.786223902459,0.0,0.0,8356.767462857842,1.0,1.0,1000,813,0.813,200,194,0.97,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,L8_ONLY_NATIVE,-0.4826636687934267,0,2,1.0,0.0,8356.76756657246,8357.593771429643,0.015316054338560892,2,9.984711543855206e-05,0.585141176201794,4.292484170753489e-07,-0.00010371461758040823,8357.593667513136,4.440892098500626e-16,6.730727086790012e-16,8,6.758515010987255,202.3042449951172,29.933238983154297,[4774],7.331371492246892,0.09678356766956997,LOCAL_COMPLETED_L8_RAW,5860.37136507866,0.6532299183946229,8356.767462857842,91.41535682180452
7507.32228171321,0.0,0.0,11832.964055571087,1.0,1.0,1000,771,0.771,200,192,0.96,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,L8_ONLY_NATIVE,-0.4837405582171162,0,3,1.0,0.0,11832.964153698027,11839.647015894114,0.020605653543041214,2,0.0004901791309777695,3.6817374228706576,4.5502105186750013e-07,-9.812694042921066e-05,11839.646913744207,2.7755575615628914e-17,8.370040771588094e-16,8,4.029042829285515,189.3597412109375,46.99869155883789,[5487],14.320266419949547,0.059566293652316665,LOCAL_COMPLETED_L8_RAW,7511.00401913608,0.6509440466041573,11832.964055571087,108.77942845764123
4625.556562075271,0.0,0.0,6168.712605420949,1.0,1.0,1000,751,0.751,200,197,0.985,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,L8_ONLY_NATIVE,-0.4884727529000062,0,4,1.0,0.0,6168.712698795938,6171.071011321337,0.0045074268960852695,1,0.0003953719940239554,1.8295388698494088,4.7089810955009616e-07,-9.337498886452522e-05,6171.0709178667585,1.1102230246251565e-16,8.200905232680356e-16,8,2.9645206886974433,178.8283233642578,60.322845458984375,[16456],6.9946738701710185,0.09273548455127988,LOCAL_COMPLETED_L8_RAW,4627.386100945121,0.660570559199558,6168.712605420949,78.54115230515114
4164.237127150154,0.0,0.0,5565.892348364569,1.0,1.0,1000,796,0.796,200,198,0.99,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,L8_ONLY_NATIVE,-0.48782847917022565,0,5,1.0,0.0,5565.8923696816755,5568.966805795286,0.004508253045627936,2,0.000559786464852667,2.3323892201318093,5.34671352898903e-07,-2.1317106075002812e-05,5568.966784944826,4.440892098500626e-16,1.3322676295501878e-15,8,3.8644129592213727,191.16636657714844,49.46841049194336,[3380],6.539906595578398,0.09917431208563422,LOCAL_COMPLETED_L8_RAW,4166.569516370287,0.6603554015843025,5565.892348364569,74.60490833962983
4746.2496105537375,0.0,0.0,6335.602236934999,1.0,1.0,1000,722,0.722,200,194,0.97,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,L8_ONLY_NATIVE,-0.4888543500626166,0,6,1.0,0.0,6335.60194597006,6340.37865997525,0.004484559085814383,0,0.0007710423574254143,3.662383341336108,5.611091860364153e-07,0.0002909649392677238,6340.378950559098,0.0,1.2542050731312315e-15,8,3.862882988754429,186.7837371826172,48.35345458984375,[17516],7.29851133811966,0.08903413778714012,LOCAL_COMPLETED_L8_RAW,4749.9119938950735,0.6607092022670559,6335.602236934999,79.59649638605332
5920.962230612405,0.0,0.0,8772.043914793856,1.0,1.0,1000,778,0.778,200,195,0.975,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,L8_ONLY_NATIVE,-0.4786788763479159,0,7,1.0,0.0,8772.044344249265,16030.015956355599,0.01668490460654317,4,0.4045607608248179,4022.894070853846,5.786127596142731e-07,-0.00042945540917571634,16030.015180330312,0.0,8.560860353945543e-16,8,3.8212333592445162,186.11683654785156,48.70595932006836,[4579],6.362059741619114,0.1297869177849711,LOCAL_COMPLETED_L8_RAW,9943.85630146625,0.651217206324079,8772.043914793856,93.6591902313588
5914.232325281806,0.0,0.0,8641.237880248585,1.0,1.0,1000,776,0.776,200,197,0.985,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,L8_ONLY_NATIVE,-0.48128810551628054,0,8,1.0,0.0,8641.23771356549,8651.910092280521,0.015265057738393865,2,0.001273114256599199,7.539091615173183,6.895347862119052e-07,0.00016668309581291396,8651.910260133605,0.0,5.082739784612045e-16,8,3.8139976823013906,180.71534729003906,47.38213348388672,[1086],6.640497943946686,0.11079417644499362,LOCAL_COMPLETED_L8_RAW,5921.771416896979,0.6527968834633804,8641.237880248585,92.95825880602855
4721.07946727931,0.0,0.0,6338.765611401673,1.0,1.0,1000,744,0.744,200,197,0.985,100,100,1.0,NOT_RECORDED,qwen2.5-7b-inst,L8_ONLY_NATIVE,-0.48830866838827836,0,9,1.0,0.0,6338.76563109525,6349.608544048242,0.00452186074729395,2,0.0017742507047999792,8.391266783241356,6.589407768150891e-07,-1.9693577087309677e-05,6349.608525976264,4.440892098500626e-16,1.519617764955683e-15,8,4.1619993650654825,202.59344482421875,48.67695236206055,[7092],6.910257702959105,0.09430395344563237,LOCAL_COMPLETED_L8_RAW,4729.470734062551,0.6605086229105258,6338.765611401673,79.61636522349957
7874.892267476011,0.0,0.0,12276.53330369155,1.0,1.0,1000,736,0.736,200,193,0.965,100,99,0.99,NOT_RECORDED,qwen2.5-7b-inst,L8_ONLY_NATIVE,-0.46484997281680646,0,10,1.0,0.0,12276.53379944128,103321.3996616277,0.025901971959005503,4,0.8556513838827099,46679.785701014414,2.7385337484536413e-06,-0.0004957497294526547,103321.39553531732,2.7755575615628914e-17,1.8457457784393227e-15,8,7.792869654984243,388.5259094238281,49.856590270996094,[13097],5.887612885920966,0.22199086217851582,LOCAL_COMPLETED_L8_RAW,54554.677968490425,0.6419990602536264,12276.53330369155,110.79951851741754
