arm,batch,metric,comparison,denominator,before_num,after_num,retained,lost,gained,both_failed,conditional_loss_den,conditional_loss_rate,paired_rate_delta,previous_batch,arm_display_label,validation_origin
MEMIT_ORIGINAL,20,PS,AT_WRITE_TO_CHECKPOINT,4000,3778,3823,3734,44,89,133,3778,0.011646373742721016,0.011249999999999982,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,20,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,2000,1899,1911,1870,29,41,60,1899,0.015271195365982097,0.006000000000000005,10,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,20,NS,AT_WRITE_TO_CHECKPOINT,20000,16937,15943,15572,1365,371,2692,16937,0.08059278502686426,-0.049699999999999966,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,20,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,10000,8507,7890,7708,799,182,1311,8507,0.09392265193370165,-0.06169999999999998,10,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,30,RS,AT_WRITE_TO_CHECKPOINT,3000,2999,2962,2962,37,0,1,2999,0.012337445815271757,-0.012333333333333418,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,30,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,2000,1988,1962,1960,28,2,10,1988,0.014084507042253521,-0.013000000000000012,20,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,30,PS,AT_WRITE_TO_CHECKPOINT,6000,5680,5690,5533,147,157,163,5680,0.025880281690140845,0.0016666666666667052,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,30,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,4000,3823,3776,3717,106,59,118,3823,0.027726916034527857,-0.011750000000000038,20,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,30,NS,AT_WRITE_TO_CHECKPOINT,30000,24653,22196,21356,3297,840,4507,24653,0.1337362592787896,-0.08189999999999997,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,30,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,20000,15943,14749,14098,1845,651,3406,15943,0.1157247694913128,-0.059699999999999975,20,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,40,RS,AT_WRITE_TO_CHECKPOINT,4000,3999,3896,3895,104,1,0,3999,0.026006501625406353,-0.02575000000000005,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,40,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,3000,2962,2898,2893,69,5,33,2962,0.023295070898041864,-0.021333333333333315,30,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,40,PS,AT_WRITE_TO_CHECKPOINT,8000,7617,7506,7320,297,186,197,7617,0.038991729027176056,-0.01387499999999997,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,40,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,6000,5690,5570,5488,202,82,228,5690,0.03550087873462215,-0.020000000000000018,30,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,40,NS,AT_WRITE_TO_CHECKPOINT,40000,31683,27664,26020,5663,1644,6673,31683,0.17873938705299372,-0.10047499999999998,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,40,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,30000,22196,20858,19267,2929,1591,6213,22196,0.1319607136420977,-0.04459999999999997,30,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,50,RS,AT_WRITE_TO_CHECKPOINT,5000,4999,4679,4678,321,1,0,4999,0.0642128425685137,-0.06400000000000006,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,50,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,4000,3896,3684,3655,241,29,75,3896,0.061858316221765915,-0.052999999999999936,40,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,50,PS,AT_WRITE_TO_CHECKPOINT,10000,9575,9005,8803,772,202,223,9575,0.08062663185378591,-0.05700000000000005,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,50,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,8000,7506,7054,6906,600,148,346,7506,0.07993605115907274,-0.056499999999999995,40,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,50,NS,AT_WRITE_TO_CHECKPOINT,50000,38347,32416,29438,8909,2978,8675,38347,0.23232586643022923,-0.11861999999999995,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,50,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,40000,27664,25840,22972,4692,2868,9468,27664,0.1696067090803933,-0.045599999999999974,40,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,60,RS,AT_WRITE_TO_CHECKPOINT,6000,5999,4511,4511,1488,0,1,5999,0.24804134022337057,-0.248,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,60,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,5000,4679,3561,3462,1217,99,222,4679,0.2600983116050438,-0.2235999999999999,50,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,60,PS,AT_WRITE_TO_CHECKPOINT,12000,11544,8656,8470,3074,186,270,11544,0.2662855162855163,-0.24066666666666658,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,60,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,10000,9005,6839,6537,2468,302,693,9005,0.27406996113270404,-0.21660000000000001,50,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,60,NS,AT_WRITE_TO_CHECKPOINT,60000,44334,37773,32186,12148,5587,10079,44334,0.2740109171290657,-0.10934999999999995,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,60,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,50000,32416,31666,24915,7501,6751,10833,32416,0.23139807502467918,-0.015000000000000013,50,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,70,RS,AT_WRITE_TO_CHECKPOINT,7000,6999,4944,4944,2055,0,1,6999,0.2936133733390484,-0.2935714285714286,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,70,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,6000,4511,3954,3513,998,441,1048,4511,0.22123697628020395,-0.09283333333333332,60,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,70,PS,AT_WRITE_TO_CHECKPOINT,14000,13506,9673,9491,4015,182,312,13506,0.29727528505849254,-0.2737857142857143,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,70,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,12000,8656,7754,6664,1992,1090,2254,8656,0.2301293900184843,-0.07516666666666671,60,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,70,NS,AT_WRITE_TO_CHECKPOINT,70000,49862,41283,34304,15558,6979,13159,49862,0.31202117845252897,-0.12255714285714281,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,70,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,60000,37773,35629,28852,8921,6777,15450,37773,0.2361739867100839,-0.035733333333333395,60,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,80,RS,AT_WRITE_TO_CHECKPOINT,8000,7999,5635,5635,2364,0,1,7999,0.2955369421177647,-0.2955,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,80,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,7000,4944,4639,4083,861,556,1500,4944,0.1741504854368932,-0.043571428571428594,70,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,80,PS,AT_WRITE_TO_CHECKPOINT,16000,15463,10777,10581,4882,196,341,15463,0.31572139946970185,-0.292875,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,80,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,14000,9673,8858,7692,1981,1166,3161,9673,0.20479685723146904,-0.058214285714285774,70,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,80,NS,AT_WRITE_TO_CHECKPOINT,80000,54963,43342,35339,19624,8003,17034,54963,0.35704019067372594,-0.14526249999999996,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,80,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,70000,41283,38197,31307,9976,6890,21827,41283,0.24164910495845748,-0.044085714285714284,70,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,90,RS,AT_WRITE_TO_CHECKPOINT,9000,8999,6444,6444,2555,0,1,8999,0.283920435603956,-0.28388888888888897,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,90,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,8000,5635,5447,4847,788,600,1765,5635,0.13984028393966283,-0.023499999999999965,80,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,90,PS,AT_WRITE_TO_CHECKPOINT,18000,17383,12186,11956,5427,230,387,17383,0.31220157625266065,-0.2887222222222222,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,90,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,16000,10777,10282,8894,1883,1388,3835,10777,0.17472394915096967,-0.03093749999999995,80,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,90,NS,AT_WRITE_TO_CHECKPOINT,90000,59930,48285,39014,20916,9271,20799,59930,0.3490071750375438,-0.1293888888888889,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,90,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,80000,43342,43228,34178,9164,9050,27608,43342,0.21143463614969313,-0.0014250000000000096,80,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,100,RS,AT_WRITE_TO_CHECKPOINT,10000,9999,7183,7183,2816,0,1,9999,0.2816281628162816,-0.28159999999999996,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,100,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,9000,6444,6184,5546,898,638,1918,6444,0.1393544382371198,-0.028888888888888853,90,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,100,PS,AT_WRITE_TO_CHECKPOINT,20000,19327,13530,13285,6042,245,428,19327,0.3126196512650696,-0.28985000000000005,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,100,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,18000,12186,11619,10126,2060,1493,4321,12186,0.16904644674216313,-0.031500000000000083,90,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,100,NS,AT_WRITE_TO_CHECKPOINT,100000,64861,53287,42503,22358,10784,24355,64861,0.3447063720880036,-0.11574000000000007,,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_ORIGINAL,100,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,90000,48285,48198,38353,9932,9845,31870,48285,0.20569535052293672,-0.0009666666666666712,90,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,1,RS,AT_WRITE_TO_CHECKPOINT,100,95,95,95,0,0,5,95,0.0,0.0,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,1,PS,AT_WRITE_TO_CHECKPOINT,200,168,168,168,0,0,32,168,0.0,0.0,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,1,NS,AT_WRITE_TO_CHECKPOINT,1000,882,882,882,0,0,118,882,0.0,0.0,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,5,RS,AT_WRITE_TO_CHECKPOINT,500,475,479,474,1,5,20,475,0.002105263157894737,0.008000000000000007,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,5,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,100,95,96,94,1,2,3,95,0.010526315789473684,0.010000000000000009,1,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,5,PS,AT_WRITE_TO_CHECKPOINT,1000,860,874,859,1,15,125,860,0.0011627906976744186,0.014000000000000012,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,5,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,200,168,177,167,1,10,22,168,0.005952380952380952,0.04500000000000004,1,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,5,NS,AT_WRITE_TO_CHECKPOINT,5000,4380,4371,4347,33,24,596,4380,0.007534246575342466,-0.0018000000000000238,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,5,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,882,881,873,9,8,110,882,0.01020408163265306,-0.0010000000000000009,1,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,10,RS,AT_WRITE_TO_CHECKPOINT,1000,960,968,956,4,12,28,960,0.004166666666666667,0.008000000000000007,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,10,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,500,479,482,475,4,7,14,479,0.008350730688935281,0.006000000000000005,5,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,10,PS,AT_WRITE_TO_CHECKPOINT,2000,1760,1812,1751,9,61,179,1760,0.005113636363636364,0.026000000000000023,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,10,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,874,901,869,5,32,94,874,0.005720823798627002,0.027000000000000024,5,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,10,NS,AT_WRITE_TO_CHECKPOINT,10000,8726,8582,8493,233,89,1185,8726,0.02670181068072427,-0.01440000000000008,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,10,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,5000,4371,4262,4220,151,42,587,4371,0.03454587051018074,-0.02179999999999993,5,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,20,RS,AT_WRITE_TO_CHECKPOINT,2000,1951,1959,1936,15,23,26,1951,0.007688364941055869,0.0040000000000000036,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,20,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,968,967,958,10,9,23,968,0.010330578512396695,-0.0010000000000000009,10,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,20,PS,AT_WRITE_TO_CHECKPOINT,4000,3605,3696,3559,46,137,258,3605,0.012760055478502081,0.022750000000000048,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,20,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,2000,1812,1839,1777,35,62,126,1812,0.019315673289183224,0.013499999999999956,10,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,20,NS,AT_WRITE_TO_CHECKPOINT,20000,17094,16213,15917,1177,296,2610,17094,0.06885456885456885,-0.044050000000000034,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,20,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,10000,8582,8060,7903,679,157,1261,8582,0.07911908646003263,-0.05219999999999991,10,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,30,RS,AT_WRITE_TO_CHECKPOINT,3000,2943,2940,2912,31,28,29,2943,0.010533469249065579,-0.0010000000000000009,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,30,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,2000,1959,1947,1938,21,9,32,1959,0.010719754977029096,-0.006000000000000005,20,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,30,PS,AT_WRITE_TO_CHECKPOINT,6000,5461,5574,5366,95,208,331,5461,0.017396081303790514,0.01883333333333337,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,30,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,4000,3696,3712,3636,60,76,228,3696,0.016233766233766232,0.0040000000000000036,20,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,30,NS,AT_WRITE_TO_CHECKPOINT,30000,24933,22742,22224,2709,518,4549,24933,0.10865118517627241,-0.07303333333333328,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,30,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,20000,16213,15139,14831,1382,308,3479,16213,0.08524023931413063,-0.05369999999999997,20,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,40,RS,AT_WRITE_TO_CHECKPOINT,4000,3943,3928,3897,46,31,26,3943,0.011666243976667512,-0.003750000000000031,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,40,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,3000,2940,2929,2918,22,11,49,2940,0.007482993197278911,-0.003666666666666596,30,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,40,PS,AT_WRITE_TO_CHECKPOINT,8000,7376,7477,7228,148,249,375,7376,0.020065075921908895,0.012624999999999997,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,40,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,6000,5574,5556,5483,91,73,353,5574,0.01632579834947973,-0.0030000000000000027,30,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,40,NS,AT_WRITE_TO_CHECKPOINT,40000,32258,28696,27836,4422,860,6882,32258,0.13708227416454832,-0.08904999999999996,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,40,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,30000,22742,21545,20855,1887,690,6568,22742,0.0829742326972122,-0.03990000000000005,30,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,50,RS,AT_WRITE_TO_CHECKPOINT,5000,4943,4885,4856,87,29,28,4943,0.017600647380133522,-0.011600000000000055,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,50,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,4000,3928,3886,3875,53,11,61,3928,0.0134928716904277,-0.010499999999999954,40,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,50,PS,AT_WRITE_TO_CHECKPOINT,10000,9296,9371,9071,225,300,404,9296,0.0242039586919105,0.007500000000000062,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,50,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,8000,7477,7445,7349,128,96,427,7477,0.017119165440684765,-0.0040000000000000036,40,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,50,NS,AT_WRITE_TO_CHECKPOINT,50000,39406,34251,32899,6507,1352,9242,39406,0.16512713799928944,-0.10310000000000008,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,50,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,40000,28696,27259,26059,2637,1200,10104,28696,0.09189434067465849,-0.035924999999999985,40,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,60,RS,AT_WRITE_TO_CHECKPOINT,6000,5940,5814,5790,150,24,36,5940,0.025252525252525252,-0.02100000000000002,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,60,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,5000,4885,4818,4801,84,17,98,4885,0.017195496417604914,-0.013399999999999967,50,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,60,PS,AT_WRITE_TO_CHECKPOINT,12000,11225,11179,10853,372,326,449,11225,0.03314031180400891,-0.0038333333333333552,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,60,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,10000,9371,9259,9152,219,107,522,9371,0.023369971187706756,-0.011200000000000099,50,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,60,NS,AT_WRITE_TO_CHECKPOINT,60000,46039,38977,37026,9013,1951,12010,46039,0.19576880470905103,-0.11770000000000003,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,60,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,50000,34251,32487,30796,3455,1691,14058,34251,0.10087296721263612,-0.03527999999999998,50,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,70,RS,AT_WRITE_TO_CHECKPOINT,7000,6939,6659,6635,304,24,37,6939,0.04381034731229284,-0.040000000000000036,,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
MEMIT_L4_ONLY,70,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,6000,5814,5662,5633,181,29,157,5814,0.031131750945992433,-0.02533333333333332,60,MEMIT_BLUE_L4_ONLY,REUSED_V3_AGGREGATE
