entry,branch,metric,numerator,denominator,percent,ties,token_correct,target_tokens,token_micro,prompt_macro,strict_count,unique_strict_count,new_nll_mean,true_nll_mean,desired_nll_mean,desired_margin_mean,desired_margin_p01,desired_margin_p05,desired_margin_median,desired_nll_p95,desired_nll_p99,raw_sha256,raw_path
50,NATIVE,RS,100,100,100.0,0,101,101,1.0,1.0,100,100,0.033060201365296964,12.828182446956635,0.033060201365296964,12.795122245591337,4.516183540541679,6.610469256807119,12.72650392295327,0.05038167703896761,0.4560032114386616,efdb0349f05a5f2515da4a5ad7fd39954ffd089a4a57d900adf2c1b80a6ff1f9,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r4/writers/W050/NATIVE/stages/history/current.json
50,NATIVE,PS,190,200,95.0,0,159,202,0.7871287128712872,0.7875,157,157,0.9046830754895564,10.396246652305127,0.9046830754895564,9.49156357681557,-4.369246582984925,0.6704250335693368,9.819772064685822,5.289943528175353,9.458612356185911,efdb0349f05a5f2515da4a5ad7fd39954ffd089a4a57d900adf2c1b80a6ff1f9,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r4/writers/W050/NATIVE/stages/history/current.json
50,NATIVE,NS,620,1000,62.0,0,164,1030,0.15922330097087378,0.1485,135,135,7.100724078739527,5.579536318047438,5.579536318047438,1.5211877606920898,-11.82398348532617,-7.9743966601789,1.471142053604126,11.83325171470642,14.40682544708252,efdb0349f05a5f2515da4a5ad7fd39954ffd089a4a57d900adf2c1b80a6ff1f9,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r4/writers/W050/NATIVE/stages/history/current.json
50,SHAM,RS,100,100,100.0,0,101,101,1.0,1.0,100,100,0.033060123808245405,12.828183534145355,0.033060123808245405,12.79512341033711,4.516187378540635,6.610483168810606,12.726510598673485,0.050381438620388505,0.4560038715601025,cf86e0e1907af20114e6c134d3e2dfdd5174adad1b9031cab366a53c753c3663,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r4/writers/W050/SHAM/stages/history/current.json
50,SHAM,PS,190,200,95.0,0,159,202,0.7871287128712872,0.7875,157,157,0.9046828951692077,10.396246649324894,0.9046828951692077,9.491563754155687,-4.3692432880401615,0.6704494476318369,9.819771990180016,5.289946126937865,9.458604831695556,cf86e0e1907af20114e6c134d3e2dfdd5174adad1b9031cab366a53c753c3663,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r4/writers/W050/SHAM/stages/history/current.json
50,SHAM,NS,620,1000,62.0,0,164,1030,0.15922330097087378,0.1485,135,135,7.100724209018518,5.579536238454282,5.579536238454282,1.521187970564235,-11.823982417322695,-7.974400619417429,1.4711438417434692,11.833261585235594,14.406839494705201,cf86e0e1907af20114e6c134d3e2dfdd5174adad1b9031cab366a53c753c3663,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r4/writers/W050/SHAM/stages/history/current.json
50,H5,RS,100,100,100.0,0,101,101,1.0,1.0,100,100,0.033046943299268605,12.828464360237122,0.033046943299268605,12.795417416937854,4.515472126733512,6.611254646489397,12.727330927853473,0.050328223407268516,0.45603762447834595,9ab0763f4ccc135b4f654433882f8f2005fb6a06f32b6c024be48174c92c3577,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r4/writers/W050/H5/stages/history/current.json
50,H5,PS,190,200,95.0,0,159,202,0.7871287128712872,0.7875,157,157,0.9043555826348165,10.397053298354148,0.9043555826348165,9.492697715719332,-4.3707754516601565,0.6712517261505135,9.82136557996273,5.288615512847899,9.45660843849182,9ab0763f4ccc135b4f654433882f8f2005fb6a06f32b6c024be48174c92c3577,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r4/writers/W050/H5/stages/history/current.json
50,H5,NS,619,1000,61.9,0,164,1030,0.15922330097087378,0.1485,135,135,7.101618565120734,5.578896865469404,5.578896865469404,1.5227216996513306,-11.823552077151835,-7.976533178240061,1.4699153900146484,11.834400510787964,14.404740228652955,9ab0763f4ccc135b4f654433882f8f2005fb6a06f32b6c024be48174c92c3577,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r4/writers/W050/H5/stages/history/current.json
50,H6,RS,100,100,100.0,0,101,101,1.0,1.0,100,100,0.033090433329925874,12.827857427597046,0.033090433329925874,12.79476699426712,4.51637112185359,6.6109947776421905,12.724448577966541,0.05057986993342638,0.45676146686077695,40ebe4c32fb43065f5e0ee7820c0999cd5de3434cb214daf6e88c9af5188c67e,/data/janghj/ODE-edit/local/alpha-key-concentration-causal/20260923-r1/execution/attempt-r4/writers/W050/H6/stages/history/current.json
