cluster_count,comparator,comparator_failure_denominator,comparator_numerator,comparator_success_denominator,denominator,endpoint,entry,loss,margin_delta_max,margin_delta_mean,margin_delta_median,margin_delta_p90,metric,new_nll_delta_ci95,new_nll_delta_max,new_nll_delta_mean,new_nll_delta_median,new_nll_delta_p90,numerator,panel,recovery,repetitions,resolution,scope,stage,success_delta,success_delta_ci95,true_nll_delta_max,true_nll_delta_mean,true_nll_delta_median,true_nll_delta_p90
100,N-full,39,161,161,200,B-alpha-0.02/eval-032,Early,6,4.656960725784302,-0.10950477316975593,-0.03619813919067383,0.5107648491859436,NS,"[-0.003487405881285667, 0.19365912467055021]",3.151012897491455,0.09463979490101337,0.018651723861694336,0.6397129058837889,158,Current100,3,2000,curve,panel sampling variability; not edit-order or optimizer-seed variability,A,-0.015,"[-0.045, 0.015]",3.493237018585205,-0.014864978268742562,-0.012053005397319794,0.43163805007934564
100,N-full,5,195,195,200,B-alpha-0.02/eval-032,Early,5,6.902618408203125,-0.560874380057503,-0.13887531124055386,2.728657308872789,PS,"[0.010292076303521754, 0.4088120650633573]",6.542455196380615,0.20602688330953242,0.032391518354415894,1.5651026010513298,191,Current100,1,2000,curve,panel sampling variability; not edit-order or optimizer-seed variability,A,-0.02,"[-0.05, 0.005]",5.727293968200684,-0.35484749674797056,-0.10662674903869629,2.5988162040710447
100,N-full,0,100,100,100,B-alpha-0.02/eval-032,Early,1,5.600504779722542,-1.7199187108380283,-1.4145196042081807,2.0048748996458023,RS,"[0.009688535669245539, 0.3734780402672059]",11.088489597081207,0.13803214276857034,0.004655994183849543,0.02590741944732146,99,Current100,0,2000,curve,panel sampling variability; not edit-order or optimizer-seed variability,A,-0.01,"[-0.03, 0.0]",5.602705955505371,-1.581886568069458,-1.413386344909668,2.0086054801940927
100,N-full,35,165,165,200,B-alpha-0.02/eval-032,Early,2,2.073657989501953,-0.07398849675548264,-0.026547908782958984,0.3516744017601011,NS,"[-0.03644670882396167, 0.07271700911532389]",2.050382614135742,0.018056391335558145,-0.022130250930786133,0.3621511459350585,164,Fixed100,1,2000,curve,panel sampling variability; not edit-order or optimizer-seed variability,A,-0.005,"[-0.02, 0.01]",2.343965530395508,-0.05593210541992448,-0.0012578964233398438,0.24842042922973628
100,N-full,0,100,100,100,B-alpha-0.02/eval-032,Early,0,2.503759067156352,0.07759921344804752,0.04821645573247224,0.3584097543265671,RS,"[-0.0025982788546571097, 0.0220961569939609]",0.7443814277648926,0.006100828322887537,-3.8518221117556095e-05,0.00032718826550990346,100,Fixed100,0,2000,curve,panel sampling variability; not edit-order or optimizer-seed variability,A,0.0,"[0.0, 0.0]",2.5010833740234375,0.08370004177093505,0.053089141845703125,0.3628807067871096
100,N-full,40,160,160,200,B-alpha-0.02/eval-032,Early,2,1.3266282081604004,-0.18152837349101902,-0.034194767475128174,0.24804344177246093,NS,"[-0.025794288888573644, 0.17340028942376373]",6.267342567443848,0.05581321448087692,-0.010977745056152344,0.2974106788635253,160,Past100,2,2000,curve,panel sampling variability; not edit-order or optimizer-seed variability,A,0.0,"[-0.02, 0.02]",1.1999754905700684,-0.12571515901014207,-0.02930968999862671,0.17259703874587995
100,N-full,0,100,100,100,B-alpha-0.02/eval-032,Early,0,0.8753184494562447,0.027697786288881615,0.005005990969948471,0.21604494358180162,RS,"[-0.00015036693358433696, 3.3157495938212326e-05]",0.0017788296099752188,-5.381484570534667e-05,-2.5015498977154493e-05,0.00012152343988418592,100,Past100,0,2000,curve,panel sampling variability; not edit-order or optimizer-seed variability,A,0.0,"[0.0, 0.0]",0.8745479583740234,0.02764397144317627,0.004990577697753906,0.21592206954956125
100,N-full,187,813,813,1000,B-alpha-0.02/eval-032,Early,20,4.84132981300354,-0.13618508778384422,-0.04129219055175781,0.43079013824462903,NS,"[-0.004816984176641562, 0.14409391928184773]",7.678361904807389,0.07004086573410313,0.0010989382863044739,0.6001215934753419,802,Current100,9,2000,full,panel sampling variability; not edit-order or optimizer-seed variability,A,-0.011,"[-0.026, 0.003]",3.493237018585205,-0.06614422204974107,-0.01945352554321289,0.3644770145416261
100,N-full,5,195,195,200,B-alpha-0.02/eval-032,Early,5,6.902618408203125,-0.560874380057503,-0.13887531124055386,2.728657308872789,PS,"[0.010292076303521754, 0.4088120650633573]",6.542455196380615,0.20602688330953242,0.032391518354415894,1.5651026010513298,191,Current100,1,2000,full,panel sampling variability; not edit-order or optimizer-seed variability,A,-0.02,"[-0.05, 0.005]",5.727293968200684,-0.35484749674797056,-0.10662674903869629,2.5988162040710447
100,N-full,0,100,100,100,B-alpha-0.02/eval-032,Early,1,5.600504779722542,-1.7199187108380283,-1.4145196042081807,2.0048748996458023,RS,"[0.009688535669245539, 0.3734780402672059]",11.088489597081207,0.13803214276857034,0.004655994183849543,0.02590741944732146,99,Current100,0,2000,full,panel sampling variability; not edit-order or optimizer-seed variability,A,-0.01,"[-0.03, 0.0]",5.602705955505371,-1.581886568069458,-1.413386344909668,2.0086054801940927
100,N-full,182,818,818,1000,B-alpha-0.02/eval-032,Early,6,5.9981915056705475,-0.12697223456134088,-0.031117931008338928,0.35397181510925296,NS,"[0.01670288659078069, 0.12120003796843808]",3.848525047302246,0.06366057447344065,0.0033969879150390625,0.4135300636291506,818,Fixed100,6,2000,full,panel sampling variability; not edit-order or optimizer-seed variability,A,0.0,"[-0.007, 0.008]",4.589224338531494,-0.06331166008790023,-0.00982666015625,0.2989135742187501
100,N-full,6,194,194,200,B-alpha-0.02/eval-032,Early,1,0.978608027100563,0.03928549626187305,0.03281062732276041,0.2757307718042284,PS,"[-0.05581225751373859, -0.005738276043699457]",0.5844268798828125,-0.027968477693357273,-0.002282463014125824,0.05177555084228513,193,Fixed100,0,2000,full,panel sampling variability; not edit-order or optimizer-seed variability,A,-0.005,"[-0.015, 0.0]",0.8745536804199219,0.011317018568515778,0.014066308736801147,0.20563964843749996
100,N-full,0,100,100,100,B-alpha-0.02/eval-032,Early,0,2.503759067156352,0.07759921344804752,0.04821645573247224,0.3584097543265671,RS,"[-0.0025982788546571097, 0.0220961569939609]",0.7443814277648926,0.006100828322887537,-3.8518221117556095e-05,0.00032718826550990346,100,Fixed100,0,2000,full,panel sampling variability; not edit-order or optimizer-seed variability,A,0.0,"[0.0, 0.0]",2.5010833740234375,0.08370004177093505,0.053089141845703125,0.3628807067871096
100,N-full,208,792,792,1000,B-alpha-0.02/eval-032,Early,9,2.0062053203582764,-0.11187124331534141,-0.024736404418945312,0.34834620952606216,NS,"[-0.014974500027089381, 0.09439119266250633]",6.267342567443848,0.03351691796723753,-0.009967803955078125,0.3529825210571289,795,Past100,12,2000,full,panel sampling variability; not edit-order or optimizer-seed variability,A,0.003,"[-0.008, 0.014]",2.4052693843841553,-0.07835432534810388,-0.02698001265525818,0.2333308458328247
100,N-full,2,198,198,200,B-alpha-0.02/eval-032,Early,0,1.3399520218372345,0.029034345429790845,0.008584532886743546,0.249431562423706,PS,"[-0.03771522751347038, -0.008487437263815116]",0.4048776626586914,-0.02290157167280995,-0.001974884420633316,0.04850265979766845,198,Past100,0,2000,full,panel sampling variability; not edit-order or optimizer-seed variability,A,0.0,"[0.0, 0.0]",1.1236095428466797,0.006132773756980896,0.0007910728454589844,0.24118013381958003
