state,reference,metric,value,threshold,status,unit,denominator,comparator,enforcement,batch
FULL8,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,123,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
FULL8,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
FULL8,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,0.007913844052707394,0.1,WITHIN,PROMPT_NLL_NATS,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
FULL8,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,0.0029021305963397026,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
FULL8,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,3,2,EXCEEDS,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
RES8,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,0,0,WITHIN,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
RES8,current_P_net_loss_max_count,NOT_APPLICABLE,-3,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
RES8,current_RP_mean_new_NLL_increase_max_nats,RS,-0.028982805044906853,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
RES8,current_RP_paired_NLL_harm_q95_max_nats,RS,0.03489745729602873,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
RES8,current_RP_mean_new_NLL_increase_max_nats,PS,0.05743362859611807,0.1,WITHIN,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
RES8,current_RP_paired_NLL_harm_q95_max_nats,PS,1.5097228407859702,0.5,EXCEEDS,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
RES8,current_R_strict_net_loss_max_count,NOT_APPLICABLE,-1,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
RES8,current_P_strict_net_loss_max_count,NOT_APPLICABLE,-4,4,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
RES8,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,123,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
RES8,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
RES8,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,0.011070640926150893,0.1,WITHIN,PROMPT_NLL_NATS,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
RES8,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,-0.005692631937563419,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
RES8,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,2,2,EXCEEDS,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
REFIT4,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,0,0,WITHIN,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
REFIT4,current_P_net_loss_max_count,NOT_APPLICABLE,-4,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
REFIT4,current_RP_mean_new_NLL_increase_max_nats,RS,-0.03013221302902821,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
REFIT4,current_RP_paired_NLL_harm_q95_max_nats,RS,0.030928575940197326,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
REFIT4,current_RP_mean_new_NLL_increase_max_nats,PS,-0.06295046511186228,0.1,WITHIN,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
REFIT4,current_RP_paired_NLL_harm_q95_max_nats,PS,1.1821655291132613,0.5,EXCEEDS,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
REFIT4,current_R_strict_net_loss_max_count,NOT_APPLICABLE,-1,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
REFIT4,current_P_strict_net_loss_max_count,NOT_APPLICABLE,-6,4,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
REFIT4,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,123,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
REFIT4,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
REFIT4,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,-0.004384462197185342,0.1,WITHIN,PROMPT_NLL_NATS,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
REFIT4,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,0.0006349515169858932,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
REFIT4,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,-1,2,WITHIN,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,59
N4,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,0,0,WITHIN,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
N4,current_P_net_loss_max_count,NOT_APPLICABLE,0,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
N4,current_RP_mean_new_NLL_increase_max_nats,RS,0.0,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
N4,current_RP_paired_NLL_harm_q95_max_nats,RS,0.0,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
N4,current_RP_mean_new_NLL_increase_max_nats,PS,0.0,0.1,WITHIN,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
N4,current_RP_paired_NLL_harm_q95_max_nats,PS,0.0,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
N4,current_R_strict_net_loss_max_count,NOT_APPLICABLE,0,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
N4,current_P_strict_net_loss_max_count,NOT_APPLICABLE,0,4,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
N4,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,123,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
N4,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
N4,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,0.0,0.1,WITHIN,PROMPT_NLL_NATS,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
N4,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,0.0,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
N4,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,0,2,WITHIN,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S875,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,0,0,WITHIN,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S875,current_P_net_loss_max_count,NOT_APPLICABLE,-1,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S875,current_RP_mean_new_NLL_increase_max_nats,RS,0.03784744269141811,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S875,current_RP_paired_NLL_harm_q95_max_nats,RS,0.024863906949758527,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S875,current_RP_mean_new_NLL_increase_max_nats,PS,0.128176220098685,0.1,EXCEEDS,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S875,current_RP_paired_NLL_harm_q95_max_nats,PS,1.1593140959739616,0.5,EXCEEDS,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S875,current_R_strict_net_loss_max_count,NOT_APPLICABLE,2,1,EXCEEDS,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S875,current_P_strict_net_loss_max_count,NOT_APPLICABLE,3,4,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S875,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,123,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S875,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S875,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,-0.0026694242236757182,0.1,WITHIN,PROMPT_NLL_NATS,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S875,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,-0.004501506686210632,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S875,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,-1,2,WITHIN,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S75,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,1,0,EXCEEDS,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S75,current_P_net_loss_max_count,NOT_APPLICABLE,2,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S75,current_RP_mean_new_NLL_increase_max_nats,RS,0.10625306303729304,0.1,EXCEEDS,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S75,current_RP_paired_NLL_harm_q95_max_nats,RS,0.12312908889725799,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S75,current_RP_mean_new_NLL_increase_max_nats,PS,0.31140261016378645,0.1,EXCEEDS,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S75,current_RP_paired_NLL_harm_q95_max_nats,PS,1.8039926946163145,0.5,EXCEEDS,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S75,current_R_strict_net_loss_max_count,NOT_APPLICABLE,3,1,EXCEEDS,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S75,current_P_strict_net_loss_max_count,NOT_APPLICABLE,10,4,EXCEEDS,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S75,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,123,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S75,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S75,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,0.014088955091580377,0.1,WITHIN,PROMPT_NLL_NATS,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S75,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,-0.0125346090644598,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
S75,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,1,2,WITHIN,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
FULL8,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,0,0,WITHIN,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
FULL8,current_P_net_loss_max_count,NOT_APPLICABLE,-2,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
FULL8,current_RP_mean_new_NLL_increase_max_nats,RS,-0.008335132661886745,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
FULL8,current_RP_paired_NLL_harm_q95_max_nats,RS,0.00264350704383105,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
FULL8,current_RP_mean_new_NLL_increase_max_nats,PS,0.009373241443099686,0.1,WITHIN,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
FULL8,current_RP_paired_NLL_harm_q95_max_nats,PS,1.1957085967063883,0.5,EXCEEDS,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
FULL8,current_R_strict_net_loss_max_count,NOT_APPLICABLE,0,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
FULL8,current_P_strict_net_loss_max_count,NOT_APPLICABLE,2,4,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
FULL8,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,123,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
FULL8,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
FULL8,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,0.0038828935368389753,0.1,WITHIN,PROMPT_NLL_NATS,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
FULL8,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,0.002430225256830454,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
FULL8,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,2,2,EXCEEDS,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
RES8,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,0,0,WITHIN,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
RES8,current_P_net_loss_max_count,NOT_APPLICABLE,-4,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
RES8,current_RP_mean_new_NLL_increase_max_nats,RS,-0.00043931918364251035,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
RES8,current_RP_paired_NLL_harm_q95_max_nats,RS,0.0412621832685545,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
RES8,current_RP_mean_new_NLL_increase_max_nats,PS,-0.051107915877073536,0.1,WITHIN,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
RES8,current_RP_paired_NLL_harm_q95_max_nats,PS,1.1550081610679617,0.5,EXCEEDS,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
RES8,current_R_strict_net_loss_max_count,NOT_APPLICABLE,0,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
RES8,current_P_strict_net_loss_max_count,NOT_APPLICABLE,-1,4,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
RES8,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,123,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
RES8,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
RES8,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,0.01344022940055418,0.1,WITHIN,PROMPT_NLL_NATS,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
RES8,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,-0.005638603121042252,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
RES8,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,0,2,WITHIN,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
REFIT4,current_R_new_failures_among_native_success_max,NOT_APPLICABLE,0,0,WITHIN,PROMPT_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
REFIT4,current_P_net_loss_max_count,NOT_APPLICABLE,-5,2,WITHIN,PROMPT_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
REFIT4,current_RP_mean_new_NLL_increase_max_nats,RS,0.0036668935575289653,0.1,WITHIN,PROMPT_NLL_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
REFIT4,current_RP_paired_NLL_harm_q95_max_nats,RS,0.05669059038627892,0.5,WITHIN,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
REFIT4,current_RP_mean_new_NLL_increase_max_nats,PS,-0.050781498326396106,0.1,WITHIN,PROMPT_NLL_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
REFIT4,current_RP_paired_NLL_harm_q95_max_nats,PS,1.3073460578918417,0.5,EXCEEDS,PROMPT_PAIRED_NEW_NLL_DELTA_NATS,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
REFIT4,current_R_strict_net_loss_max_count,NOT_APPLICABLE,0,1,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,100,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
REFIT4,current_P_strict_net_loss_max_count,NOT_APPLICABLE,2,4,WITHIN,PROMPT_ALL_TARGET_TOKEN_COUNT,200,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
REFIT4,active_historical_R_new_failures_max,NOT_APPLICABLE,0,0,WITHIN,ACTIVE_PROMPT_COUNT,123,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
REFIT4,active_historical_P_net_loss_max_pp,NOT_APPLICABLE,-0.0,1.0,WITHIN,PP,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
REFIT4,active_historical_P_mean_new_NLL_increase_max_nats,NOT_APPLICABLE,0.008685979409601419,0.1,WITHIN,PROMPT_NLL_NATS,246,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
REFIT4,wiki128_mean_NLL_increase_max_nats,NOT_APPLICABLE,-0.0005664555355906487,0.05,WITHIN,NATS_PER_TOKEN_THEN_SEQUENCE_MEAN,128,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
REFIT4,mmlu32_warning_net_accuracy_loss_count_at_least,NOT_APPLICABLE,-1,2,WITHIN,INTEGER_CORRECT_COUNT,32,N4,DESCRIPTIVE_ONLY_NO_REJECTION,60
